SM;SIFRA_M;KONTO;CENA;KOLICINA;VREDNOST;POCST_K;POCST_V;ULAZK;ULAZ_V;IZLAZK;IZLAZ_V;STANJE_K;STANJE_V;ST_MAG
91;551800114;101800;6118.32;10;61183.2;6;37015.2;4;24168;0;0;10;61183.2;0
91;551800133;101800;4906.92;2;9813.84;0;0;3;14683.68;1;4869.84;2;9813.84;0
91;551800134;101800;8078.16;1;8078.16;0;0;1;8078.16;0;0;1;8078.16;0
91;551800151;101800;5940;1;5940;0;0;2;11880;1;5940;1;5940;0
91;551800156;101800;7833.6;56;438681.6;28;221625.6;28;217056;0;0;56;438681.6;0
91;551800157;101800;9180;4;36720;8;73440;0;0;4;36720;4;36720;0
91;551800158;101800;0;0;0;0;0;7;57036;7;57036;0;0;0
91;551800159;101800;0;0;0;0;0;1;18042;1;18042;0;0;0
91;551800160;101800;0;0;0;0;0;2;4320;2;4320;0;0;0
91;551900073;101800;0;0;0;0;0;9;342565.2;9;342565.2;0;0;0
91;551900084;101800;38062.8;2;76125.6;0;0;2;76125.6;0;0;2;76125.6;0
91;551900085;101800;35269.2;2;70538.4;0;0;9;317422.8;7;246884.4;2;70538.4;0
91;551900114;101800;39240;3;117720;0;0;10;384159.6;7;266439.6;3;117720;0
91;551900164;101800;0;0;0;1;159500;0;0;1;159500;0;0;0
91;551900166;101010;0;0;-0.01;0;0;4;3776202.85;4;3776202.86;0;-0.01;0
91;551900168;101801;0;0;0;0;0;1;780721.14;1;780721.14;0;0;0
91;551900169;101010;0;0;0;0;0;3;4186998.54;3;4186998.54;0;0;0
91;551900170;101010;608568.26;1;608568.26;0;0;6;3727008.53;5;3118440.27;1;608568.26;0
91;551900171;101010;254250.86;1;254250.86;0;0;9;2582048.98;8;2327798.12;1;254250.86;0
91;551900173;101010;1626142.63;1;1626142.63;0;0;5;8130713.16;4;6504570.53;1;1626142.63;0
91;551900174;101010;0;0;0;0;0;3;2232496.37;3;2232496.37;0;0;0
91;551900175;101801;0;0;0;0;0;1;1619229.8;1;1619229.8;0;0;0
91;551900176;101010;0;0;0;0;0;1;1951284.08;1;1951284.08;0;0;0
91;551900177;101010;755006.34;1;755006.34;0;0;1;755006.34;0;0;1;755006.34;0
91;551900178;101000;9500;1;9500;0;0;1;9500;0;0;1;9500;0
91;552100097;101800;0;0;0;0;0;1;33330;1;33330;0;0;0
91;552200026;101800;254880;1;254880;7;1784160;0;0;6;1529280;1;254880;0
91;552200032;101800;0;0;0;10;633199.8;2;129363.4;12;762563.2;0;0;0
91;552200051;101800;0;0;0;0;0;1;23980;1;23980;0;0;0
91;552200052;101800;0;0;0;0;0;1;25027.09;1;25027.09;0;0;0
91;552300023;101800;0;0;0;0;0;3;292602.24;3;292602.24;0;0;0
91;552300026;101800;0;0;0;30;2834584.2;3;286506.36;33;3121090.56;0;0;0
91;552300047;101801;423381.06;12;5080572.7;12;5080572.7;0;0;0;0;12;5080572.7;0
91;559400004;101800;1125;12;13500;0;0;12;13500;0;0;12;13500;0
91;561700085;101800;0;0;0;0;0;4;106848;4;106848;0;0;0
91;561700091;101800;23800;2;47600;0;0;2;47600;0;0;2;47600;0
91;561700105;101800;120300;3;360900;0;0;3;360900;0;0;3;360900;0
91;561700106;101801;158907.5;1;158907.5;1;169596.63;1;158907.5;1;169596.63;1;158907.5;0
91;561700108;101800;178861.31;4;715445.25;0;0;20;3263645.25;16;2548200;4;715445.25;0
91;561700109;101800;0;0;0;0;0;4;218239.64;4;218239.64;0;0;0
91;561700110;101800;50580;1;50580;0;0;1;50580;0;0;1;50580;0
91;561700111;101800;29905.05;2;59810.1;0;0;2;59810.1;0;0;2;59810.1;0
91;563100034;101800;187.86;1;187.86;0;0;1;187.86;0;0;1;187.86;0
91;563100074;101800;165.75;2;331.5;0;0;2;331.5;0;0;2;331.5;0
91;563900013;101800;0;0;0;0;0;2;27448.2;2;27448.2;0;0;0
91;563900014;101800;0;0;0;0;0;6;23002.2;6;23002.2;0;0;0
91;563900015;101801;14865.72;1;14865.72;1;14865.72;0;0;0;0;1;14865.72;0
91;563900638;101801;5848.31;2;11696.62;12;70179.72;0;0;10;58483.1;2;11696.62;0
91;564200073;101800;25577.68;3;76733.05;3;76733.05;0;0;0;0;3;76733.05;0
91;564200162;101800;10622.99;1;10622.99;1;10622.99;0;0;0;0;1;10622.99;0
91;564200181;101800;0;0;0;0;0;33;2112000;33;2112000;0;0;0
91;564200182;101800;0;0;-0.01;0;0;11;312800;11;312800.01;0;-0.01;0
91;564200183;101800;0;0;0;0;0;13;903200;13;903200;0;0;0
91;564200184;101800;29000;1;29000;0;0;1;29000;0;0;1;29000;0
91;564200185;101800;22133.33;3;66400;0;0;3;66400;0;0;3;66400;0
91;564200186;101800;339150;6;2034900;0;0;6;2034900;0;0;6;2034900;0
91;565100284;101801;0;0;0;0;0;21;1026675.67;21;1026675.67;0;0;0
91;565100287;101800;27102.24;1;27102.24;0;0;1;27102.24;0;0;1;27102.24;0
91;565100316;101800;671226.69;1;671226.69;1;671226.69;0;0;0;0;1;671226.69;0
91;565100351;101800;0;0;0;0;0;34;59109;34;59109;0;0;0
91;565100353;101800;1830;5;9150;0;0;11;20130;6;10980;5;9150;0
91;567100161;101800;0;0;0;0;0;1;26208.05;1;26208.05;0;0;0
91;567400025;101800;367.67;2;735.33;0;0;2;735.33;0;0;2;735.33;0
91;567900015;101800;0;0;0;0;0;1;13906.1;1;13906.1;0;0;0
91;567900051;101800;170816.11;1;170816.11;0;0;1;170816.11;0;0;1;170816.11;0
91;568100039;101800;29450;1;29450;0;0;6;176700;5;147250;1;29450;0
91;568100042;101801;41461.03;4;165844.11;0;0;4;165844.11;0;0;4;165844.11;0
91;568100076;101800;0;0;0;0;0;10;144900;10;144900;0;0;0
91;568200124;101800;0;0;0;0;0;1;14299.45;1;14299.45;0;0;0
91;568200314;101800;0;0;0;27;3537798.12;3;405768.96;30;3943567.08;0;0;0
91;568200336;101800;0;0;0;0;0;1;140900;1;140900;0;0;0
91;568200437;101801;13772.28;1;13772.28;1;13772.28;0;0;0;0;1;13772.28;0
91;568200581;101800;14748.42;4;58993.69;4;58993.69;0;0;0;0;4;58993.69;0
91;568200608;101801;0;0;0;0;0;5;662171.77;5;662171.77;0;0;0
91;568200623;101800;70404.35;5;352021.75;3;209553.24;2;142468.51;0;0;5;352021.75;0
91;568200624;101800;41348.09;4;165392.36;4;165392.36;0;0;0;0;4;165392.36;0
91;568200729;101801;27191.14;1;27191.14;1;27191.14;0;0;0;0;1;27191.14;0
91;568200734;101800;37017.88;13;481232.49;10;368476.17;3;112756.32;0;0;13;481232.49;0
91;568200737;101800;29534.35;4;118137.4;4;118137.4;0;0;0;0;4;118137.4;0
91;568200739;101801;19301.36;1;19301.36;1;19301.36;0;0;0;0;1;19301.36;0
91;568200740;101801;37677.4;1;37677.4;1;37677.4;0;0;0;0;1;37677.4;0
91;568200755;101800;35868.65;1;35868.65;0;0;2;71737.3;1;35868.65;1;35868.65;0
91;568200780;101800;92548;1;92548;8;740384;0;0;7;647836;1;92548;0
91;568200783;101800;14393.66;1;14393.66;0;0;6;86362;5;71968.34;1;14393.66;0
91;568200789;101800;90947.04;1;90947.04;1;90947.04;0;0;0;0;1;90947.04;0
91;568200790;101800;2887.8;1;2887.8;1;2887.8;0;0;0;0;1;2887.8;0
91;568200791;101800;135858.01;1;135858.01;1;135858.01;0;0;0;0;1;135858.01;0
91;568200797;101801;0;0;0;10;194927.18;0;0;10;194927.18;0;0;0
91;568200799;101800;285779.99;1;285779.99;1;285779.99;0;0;0;0;1;285779.99;0
91;568200800;101800;16575.64;15;248634.59;12;198020.78;3;50613.81;0;0;15;248634.59;0
91;568200801;101800;15282.85;1;15282.85;2;30565.7;0;0;1;15282.85;1;15282.85;0
91;568200802;101800;15282.85;1;15282.85;2;30565.7;0;0;1;15282.85;1;15282.85;0
91;568200803;101801;18638.31;1;18638.31;1;18638.31;0;0;0;0;1;18638.31;0
91;568200805;101800;114500;1;114500;0;0;2;229000;1;114500;1;114500;0
91;568200806;101800;960.64;3;2881.92;0;0;18;17291.52;15;14409.6;3;2881.92;0
91;568200807;101800;6695.35;48;321376.9;0;0;390;1733445.96;342;1412069.06;48;321376.9;0
91;568200808;101800;0;0;0;0;0;1;21604;1;21604;0;0;0
91;568200809;101800;0;0;0;0;0;1;24278;1;24278;0;0;0
91;568200810;101800;0;0;0;0;0;1;6013;1;6013;0;0;0
91;568200811;101800;0;0;0;0;0;3;35910;3;35910;0;0;0
91;568200812;101800;0;0;0;0;0;2;23656.9;2;23656.9;0;0;0
91;568200813;101800;0;0;0;0;0;2;23656.9;2;23656.9;0;0;0
91;568200814;101800;0;0;0;0;0;1;12378.5;1;12378.5;0;0;0
91;568200815;101800;0;0;0;0;0;2;29779.36;2;29779.36;0;0;0
91;568200816;101800;18227;1;18227;0;0;1;18227;0;0;1;18227;0
91;568400028;101801;12686.9;2;25373.8;12;152242.8;0;0;10;126869;2;25373.8;0
91;568400029;101800;15860;1;15860;0;0;6;95160;5;79300;1;15860;0
91;568400795;101800;15860;1;15860;0;0;1;15860;0;0;1;15860;0
91;568400796;101800;6547;13;85111;0;0;13;85111;0;0;13;85111;0
91;568900083;101800;446.84;14;6255.76;0;0;56;24975.68;42;18719.92;14;6255.76;0
91;568900160;101800;3000.35;9;27003.12;0;0;26;77284;17;50280.88;9;27003.12;0
91;568900177;101800;3965.97;2;7931.93;0;0;19;75353.31;17;67421.38;2;7931.93;0
91;568900178;101800;2203.44;9;19830.94;0;0;26;56484.23;17;36653.29;9;19830.94;0
91;568900180;101800;510.53;9;4594.78;0;0;26;13293.75;17;8698.97;9;4594.78;0
91;568900305;101800;1220.3;3;3660.89;0;0;15;18304.45;12;14643.56;3;3660.89;0
91;568900306;101800;1091.33;9;9821.98;0;0;26;28157.84;17;18335.86;9;9821.98;0
91;568900307;101800;493.31;2;986.63;0;0;14;6906.39;12;5919.76;2;986.63;0
91;568900308;101800;1896.72;4;7586.88;0;0;16;30162.36;12;22575.48;4;7586.88;0
91;568900309;101800;8518.44;2;17036.88;0;0;8;67237.74;6;50200.86;2;17036.88;0
91;568900310;101800;42103.45;1;42103.45;0;0;7;294724.15;6;252620.7;1;42103.45;0
91;568900313;101800;459.51;14;6433.13;0;0;56;25607.47;42;19174.34;14;6433.13;0
91;568900314;101800;493.31;10;4933.13;0;0;48;23679.03;38;18745.9;10;4933.13;0
91;568900315;101800;3853.45;3;11560.34;0;0;15;57801.71;12;46241.37;3;11560.34;0
91;568900316;101800;662.08;3;1986.23;0;0;15;9931.16;12;7944.93;3;1986.23;0
91;568900319;101800;3793.19;7;26552.34;0;0;28;105884.5;21;79332.16;7;26552.34;0
91;568900320;101800;2997.93;7;20985.54;0;0;28;83665.22;21;62679.68;7;20985.54;0
91;568900323;101800;4027.51;7;28192.58;0;0;7;28192.58;0;0;7;28192.58;0
91;568900336;101800;222670.24;3;668010.73;3;668010.73;0;0;0;0;3;668010.73;0
91;568900337;101800;106745.58;1;106745.58;1;106745.58;0;0;0;0;1;106745.58;0
91;568900342;101801;65433.12;1;65433.12;1;65433.12;0;0;0;0;1;65433.12;0
91;568900792;101800;0;0;0;6;44604;0;0;6;44604;0;0;0
91;568900793;101800;13601.41;2;27202.81;0;0;8;107638.5;6;80435.69;2;27202.81;0
91;568900794;101800;65459.19;2;130918.39;0;0;7;456482.68;5;325564.29;2;130918.39;0
91;568900796;101800;11571.43;1;11571.43;0;0;2;23142.86;1;11571.43;1;11571.43;0
91;568900797;101800;26653.06;1;26653.06;0;0;2;53305.28;1;26652.22;1;26653.06;0
91;568900798;101800;0;0;0;0;0;2;496280;2;496280;0;0;0
91;568900799;101800;42694.21;1;42694.21;0;0;1;42694.21;0;0;1;42694.21;0
91;568900800;101800;0;0;0;0;0;1;69999.9;1;69999.9;0;0;0
91;568900801;101800;0;0;0;0;0;1;245742.59;1;245742.59;0;0;0
91;568900802;101800;0;0;0;0;0;1;200825.16;1;200825.16;0;0;0
91;568900803;101800;0;0;0;0;0;1;43627.62;1;43627.62;0;0;0
91;568900804;101800;281078.69;1;281078.69;0;0;1;281078.69;0;0;1;281078.69;0
91;569100028;101800;7917.37;5;39586.83;0;0;13;102361.5;8;62774.67;5;39586.83;0
91;569100029;101800;9678.44;5;48392.22;0;0;13;125130;8;76737.78;5;48392.22;0
91;569100054;101800;409582.5;3;1228747.5;0;0;12;4914990;9;3686242.5;3;1228747.5;0
91;569100061;101800;1335.7;2;2671.4;0;0;2;2671.4;0;0;2;2671.4;0
91;569100095;101800;0;0;0;0;0;2;19264;2;19264;0;0;0
91;569100096;101800;0;0;0;0;0;1;11016;1;11016;0;0;0
91;569100097;101800;0;0;0;0;0;1;71460;1;71460;0;0;0
91;569100109;101800;2520;2;5040;0;0;2;5040;0;0;2;5040;0
91;569100112;101800;24681;36;888516;0;0;36;888516;0;0;36;888516;0
91;569100115;101800;0;0;0;0;0;6;13280.34;6;13280.34;0;0;0
91;569100116;101800;114212.66;2;228425.32;0;0;12;1370552.01;10;1142126.69;2;228425.32;0
91;569100117;101800;0;0;0;0;0;3;3344085;3;3344085;0;0;0
91;569100118;101800;0;0;0;0;0;7;850374;7;850374;0;0;0
91;569100119;101801;166737.14;4;666948.56;0;0;4;666948.56;0;0;4;666948.56;0
91;569100120;101801;1042.11;4;4168.43;0;0;4;4168.43;0;0;4;4168.43;0
91;569100121;101801;122.6;1;122.6;0;0;1;122.6;0;0;1;122.6;0
91;569100122;101800;0;0;0;0;0;2;30555;2;30555;0;0;0
91;569100123;101800;0;0;0;0;0;1;119072.78;1;119072.78;0;0;0
91;569100124;101800;30965.5;1;30965.5;0;0;2;61931;1;30965.5;1;30965.5;0
91;569200012;101800;4086.44;1;4086.44;0;0;1;4086.44;0;0;1;4086.44;0
91;569200115;101800;3682.59;2;7365.18;0;0;8;29122.81;6;21757.63;2;7365.18;0
91;569200121;101010;0;0;0;1;17261.37;0;0;1;17261.37;0;0;0
91;569300047;101800;13323.8;1;13323.8;0;0;1;13323.8;0;0;1;13323.8;0
91;569300111;101800;0;0;0;0;0;8;205124;8;205124;0;0;0
91;569300113;101800;34597.38;1;34597.38;1;34597.38;0;0;0;0;1;34597.38;0
91;569300166;101800;23329.55;5;116647.73;0;0;11;256625;6;139977.27;5;116647.73;0
91;569300167;101800;26990;2;53980;0;0;2;53980;0;0;2;53980;0
91;569300168;101800;6552.73;1;6552.73;0;0;11;72080;10;65527.27;1;6552.73;0
91;569300169;101801;129147.52;1;129147.52;6;774885.12;0;0;5;645737.6;1;129147.52;0
91;569300170;101801;0;0;0;0;0;1;3688682.89;1;3688682.89;0;0;0
91;569300171;101801;0;0;0;0;0;1;184593.88;1;184593.88;0;0;0
91;569300172;101801;0;0;0;0;0;1;69976.77;1;69976.77;0;0;0
91;569300173;101801;0;0;0;0;0;1;136334.05;1;136334.05;0;0;0
91;569300174;101801;0;0;0;0;0;1;86867.71;1;86867.71;0;0;0
91;569300175;101801;0;0;0;0;0;1;85661.21;1;85661.21;0;0;0
91;569300176;101801;0;0;0;0;0;1;624361.67;1;624361.67;0;0;0
91;569300177;101801;0;0;0;0;0;1;133317.81;1;133317.81;0;0;0
91;569300178;101801;0;0;0;0;0;1;24129.92;1;24129.92;0;0;0
91;569300179;101800;0;0;0;0;0;34;721743.5;34;721743.5;0;0;0
91;569300180;101800;2984;5;14920;0;0;39;116376;34;101456;5;14920;0
91;569300181;101800;0;0;0;0;0;4;168560.4;4;168560.4;0;0;0
91;569300182;101800;16655.66;1;16655.66;0;0;6;99934;5;83278.34;1;16655.66;0
91;569300183;101800;13891;1;13891;0;0;6;83346;5;69455;1;13891;0
91;569300184;101800;0;0;0;0;0;6;18720;6;18720;0;0;0
91;569300185;101800;44358;1;44358;0;0;2;88716;1;44358;1;44358;0
91;569300186;101800;0;0;0;0;0;2;53980;2;53980;0;0;0
91;569300187;101800;1546;1;1546;0;0;1;1546;0;0;1;1546;0
91;569300188;101800;0;0;-0.01;0;0;36;13800;36;13800.01;0;-0.01;0
91;585100066;101801;19584;3;58752;3;63296.75;3;58752;3;63296.75;3;58752;0
91;585100076;101800;14490;2;28980;2;28980;2;28980;2;28980;2;28980;0
91;591000020;101800;63440;1;63440;0;0;6;380640;5;317200;1;63440;0
91;591022106;101800;63200;1;63200;0;0;1;63200;0;0;1;63200;0
91;592000074;101800;7970.61;3;23911.82;0;0;3;23911.82;0;0;3;23911.82;0
91;592000075;101801;0;0;0;0;0;1;76656.91;1;76656.91;0;0;0
91;595100015;101801;38244.98;1;38244.98;1;38244.98;0;0;0;0;1;38244.98;0
91;621000001;101000;3100;11;34100;0;0;13;40300;2;6200;11;34100;0
91;621000002;101000;0;0;0;0;0;2;7000;2;7000;0;0;0
91;621000012;101000;2570;31;79670;0;0;31;79670;0;0;31;79670;0
91;622000005;101000;2570;34;87380;0;0;34;87380;0;0;34;87380;0
91;622000007;101000;2570;14;35980;14;35980;0;0;0;0;14;35980;0
91;641000002;101000;5300;4;21200;0;0;4;21200;0;0;4;21200;0
91;641000005;101000;5300;1;5300;0;0;1;5300;0;0;1;5300;0
91;712320010;102000;323.2;603;194889.6;0;0;1407;454742.4;804;259852.8;603;194889.6;0
91;712320011;101600;355.2;180;63936;0;0;3060;1086912;2880;1022976;180;63936;0
91;712420005;101600;548.01;1080;591851.74;540;295948.27;1980;1085040;1440;789136.53;1080;591851.74;0
91;712430001;102000;526.4;2700;1421280;900;473760;3600;1895040;1800;947520;2700;1421280;0
91;712430003;101000;920;18;16560;18;16560;0;0;0;0;18;16560;0
91;712490010;101000;0;0;0;0;0;2;4800;2;4800;0;0;0
91;722000011;102000;188.59;700;132013;0;0;700;132013;0;0;700;132013;0
91;732300005;101600;0;0;0;0;0;120;127080;120;127080;0;0;0
91;732300038;101600;1256;330;414480;0;0;2565;3221640;2235;2807160;330;414480;0
91;732300039;101600;1226.88;1621;1988773.03;0;0;3680.5;4531896.4;2059.5;2543123.37;1621;1988773.03;0
91;732300065;101600;0;0;0;0;0;45;47655;45;47655;0;0;0
91;732300066;101600;800;1000;800000;0;0;1900;1520000;900;720000;1000;800000;0
91;732300068;101600;1295;2688;3480960;0;0;5248;6796160;2560;3315200;2688;3480960;0
91;732300071;101600;1295;2688;3480960;0;0;5328;6899760;2640;3418800;2688;3480960;0
91;732300072;101600;0;0;0;0;0;39.52;48412;39.52;48412;0;0;0
91;734800003;101600;1205;1039.19;1252223.95;0;0;3019.19;3638123.95;1980;2385900;1039.19;1252223.95;0
91;734800022;101600;1361.1;31.58;42983.54;0;0;63.16;89090.34;31.58;46106.8;31.58;42983.54;0
91;734800024;101600;0;0;0;0;0;852;1972243.61;852;1972243.61;0;0;0
91;734800044;101600;1465.7;353.54;518183.58;0;0;806.64;1012062.58;453.1;493879;353.54;518183.58;0
91;734800048;101600;0;0;0;0;0;183.12;257043.72;183.12;257043.72;0;0;0
91;734800055;101600;0;0;0;0;0;141.22;221674.92;141.22;221674.92;0;0;0
91;734800067;101600;1481.71;618.4;916288.48;0;0;1844.1;2800076.95;1225.7;1883788.47;618.4;916288.48;0
91;734800068;101600;0;0;0;0;0;20;31800;20;31800;0;0;0
91;734800086;101600;1764.99;1223.35;2159204.09;0;0;1223.35;2159204.09;0;0;1223.35;2159204.09;0
91;734800129;101600;1980;30;59400;30;59400;0;0;0;0;30;59400;0
91;734800180;101600;1090;182.17;198565;0;0;635.27;692444;453.1;493879;182.17;198565;0
91;734800181;101600;995;1526.01;1518379.95;0;0;2424.54;2412417.3;898.53;894037.35;1526.01;1518379.95;0
91;734800186;101600;1590;302.94;481674.6;0;0;1952.46;3104411.4;1649.52;2622736.8;302.94;481674.6;0
91;734800188;101600;0;0;0;0;0;30.22;44423.4;30.22;44423.4;0;0;0
91;734800197;101600;0;0;0;0;0;45.03;75650.4;45.03;75650.4;0;0;0
91;734800200;101600;0;0;0;0;0;2289.55;3231105.18;2289.55;3231105.18;0;0;0
91;734800201;101600;0;0;0;0;0;358.38;596702.7;358.38;596702.7;0;0;0
91;734800202;101600;0;0;0;0;0;373.78;698545.34;373.78;698545.34;0;0;0
91;734800203;101600;0;0;0;0;0;51.03;118644.75;51.03;118644.75;0;0;0
91;734800204;101600;0;0;0;0;0;107.1;101745;107.1;101745;0;0;0
91;734800205;101600;0;0;0;0;0;7.5;7125;7.5;7125;0;0;0
91;734800206;101600;0;0;0;0;0;181.2;273612;181.2;273612;0;0;0
91;734900010;101600;1665;50.08;83383.2;0;0;50.08;83383.2;0;0;50.08;83383.2;0
91;741110001;101600;520;1020;530400;0;0;1460;759200;440;228800;1020;530400;0
91;741220004;101600;497.54;2740;1363266.3;0;0;8060;3912290;5320;2549023.7;2740;1363266.3;0
91;741220019;101600;785;6;4710;0;0;6;4710;0;0;6;4710;0
91;741240004;101600;583.68;180;105061.91;0;0;1100;714100;920;609038.09;180;105061.91;0
91;742100001;101600;0;0;0;0;0;500;193000;500;193000;0;0;0
91;742100020;101600;0;0;0;40;65840;140;230440;180;296280;0;0;0
91;742200001;101600;362;600;217200;0;0;2160;781920;1560;564720;600;217200;0
91;751200002;101600;4960;1;4960;0;0;1;4960;0;0;1;4960;0
91;751900009;101800;1500;1;1500;0;0;1;1500;0;0;1;1500;0
91;752100007;101600;2242.3;2;4484.61;0;0;21;47810;19;43325.39;2;4484.61;0
91;752100013;101800;650;3;1950;2;600;3;1950;2;600;3;1950;0
91;752100020;101000;950;8;7600;8;7600;0;0;0;0;8;7600;0
91;752100023;101600;866.67;3;2600;0;0;12;17228;9;14628;3;2600;0
91;752200007;101600;20950;1;20950;0;0;4;83800;3;62850;1;20950;0
91;752200015;101600;18899.31;6;113395.83;0;0;28;522000;22;408604.17;6;113395.83;0
91;752200018;101600;5410;1;5410;0;0;3;16230;2;10820;1;5410;0
91;752200022;101600;17600;2;35200;0;0;4;70400;2;35200;2;35200;0
91;752200039;101600;0;0;0;0;0;1;9500;1;9500;0;0;0
91;752200040;101600;0;0;0;0;0;1;10500;1;10500;0;0;0
94;112112241;102000;0;0;0;0;0;34;3230;34;3230;0;0;0
94;112910004;102000;0;0;0;0;0;6.5;1170;6.5;1170;0;0;0
94;112910028;102000;0;0;0;0;0;10;1666.67;10;1666.67;0;0;0
94;112950043;102000;0;0;-1458.33;0;0;25;7291.67;25;8750;0;-1458.33;0
94;115110008;102000;106.5;119;12673.5;339;36103.5;0;0;220;23430;119;12673.5;0
94;182200006;101500;482;420;202440;420;202440;0;0;0;0;420;202440;0
94;188600020;101500;131.75;340;44795;200;26350;140;18445;0;0;340;44795;0
94;191000010;102000;720;2;1440;2;1440;0;0;0;0;2;1440;0
94;218330209;102000;0;0;0;0;0;1;4806;1;4806;0;0;0
94;223410015;102000;4100;2;8200;2;8200;0;0;0;0;2;8200;0
94;225110018;102000;4590;3;13770;3;13770;0;0;0;0;3;13770;0
94;273210020;102000;25800;2;51600;0;0;2;51600;0;0;2;51600;0
94;274370017;102000;0;0;0;0;0;10;4870;10;4870;0;0;0
94;274370117;102000;0;0;0;0;0;2;353400;2;353400;0;0;0
94;274370167;102000;4000;5;20000;0;0;5;20000;0;0;5;20000;0
94;274370176;102000;0;0;0;0;0;10;14400;10;14400;0;0;0
94;274370177;102000;0;0;0;0;0;10;14400;10;14400;0;0;0
94;274370178;102000;0;0;0;0;0;9;12960;9;12960;0;0;0
94;276310023;102000;3300;3;9900;0;0;9;29700;6;19800;3;9900;0
94;276310047;102000;3120;10;31200;0;0;10;31200;0;0;10;31200;0
94;276310048;102000;3120;10;31200;0;0;10;31200;0;0;10;31200;0
94;276310050;102000;0;0;0;0;0;50;19000;50;19000;0;0;0
94;279740055;102000;4995;2;9990;0;0;2;9990;0;0;2;9990;0
94;289000011;102000;490;2;980;2;980;0;0;0;0;2;980;0
94;289000012;102000;490;2;980;2;980;0;0;0;0;2;980;0
94;289000013;102000;490;2;980;2;980;0;0;0;0;2;980;0
94;289000014;102000;570;2;1140;2;1140;0;0;0;0;2;1140;0
94;289000015;102000;570;2;1140;2;1140;0;0;0;0;2;1140;0
94;289000016;102000;570;2;1140;2;1140;0;0;0;0;2;1140;0
94;311100190;101000;110;100;11000;0;0;100;11000;0;0;100;11000;0
94;311100305;102000;0;0;0;0;0;20;3960;20;3960;0;0;0
94;311102158;102000;10;100;1000;0;0;100;1000;0;0;100;1000;0
94;311102187;102000;0;0;0;0;0;20;1960;20;1960;0;0;0
94;311102212;102000;22;80;1760;0;0;80;1760;0;0;80;1760;0
94;311103793;102000;70;20;1400;0;0;20;1400;0;0;20;1400;0
94;311104892;101000;6;30;180;0;0;30;180;0;0;30;180;0
94;311105002;101000;13;100;1300;0;0;100;1300;0;0;100;1300;0
94;311600013;102000;8;10;80;0;0;20;160;10;80;10;80;0
94;311600031;102000;8;10;80;0;0;20;160;10;80;10;80;0
94;311600460;102000;10;50;500;0;0;50;500;0;0;50;500;0
94;311600639;102000;9;10;90;0;0;20;180;10;90;10;90;0
94;311602038;102000;4.5;10;45;0;0;20;90;10;45;10;45;0
94;311800512;102000;336;7;2352;0;0;7;2352;0;0;7;2352;0
94;311801009;102000;0;0;0;0;0;4;900;4;900;0;0;0
94;311801122;101000;0;0;0;0;0;35;1085;35;1085;0;0;0
94;311801128;101000;156;2;312;0;0;2;312;0;0;2;312;0
94;311801298;102000;0;0;0;2;833.33;0;0;2;833.33;0;0;0
94;311801313;102000;0;0;0;0;0;50;600;50;600;0;0;0
94;311900184;102000;0.7;200;140;0;0;200;140;0;0;200;140;0
94;311900242;102000;0;0;0;20;316.67;0;0;20;316.67;0;0;0
94;311900282;102000;9.7;100;970;0;0;100;970;0;0;100;970;0
94;311900325;102000;4.2;500;2100;500;2100;0;0;0;0;500;2100;0
94;311900340;102000;0;0;0;20;50;0;0;20;50;0;0;0
94;311900342;102000;2;500;1000;0;0;500;1000;0;0;500;1000;0
94;311900343;102000;0;0;0;0;0;100;2083;100;2083;0;0;0
94;312100040;102000;6.86;50;342.91;0;0;100;685.83;50;342.92;50;342.91;0
94;312100275;101000;15;100;1500;0;0;100;1500;0;0;100;1500;0
94;312100386;102000;5.5;100;550;0;0;100;550;0;0;100;550;0
94;312100775;101000;2.6;420;1092;0;0;420;1092;0;0;420;1092;0
94;312100777;101000;1.25;30;37.5;0;0;30;37.5;0;0;30;37.5;0
94;312101056;102000;8.3;80;664;0;0;80;664;0;0;80;664;0
94;312101073;102000;2.6;100;260;0;0;100;260;0;0;100;260;0
94;312200025;102000;10;20;200;0;0;20;200;0;0;20;200;0
94;312700011;102000;1.9;30;57;0;0;30;57;0;0;30;57;0
94;313100008;101000;0.7;160;112;0;0;160;112;0;0;160;112;0
94;313100346;102000;1.15;100;115;0;0;100;115;0;0;100;115;0
94;313100462;102000;10;80;800;0;0;80;800;0;0;80;800;0
94;313100687;101000;1.15;20;23;0;0;20;23;0;0;20;23;0
94;313100704;102000;3.21;50;160.56;0;0;150;481.67;100;321.11;50;160.56;0
94;313101264;102000;3.8;20;76;0;0;20;76;0;0;20;76;0
94;313101282;101000;16;100;1600;0;0;100;1600;0;0;100;1600;0
94;313300011;101000;1.15;20;23;0;0;20;23;0;0;20;23;0
94;313300013;101000;2.25;100;225;0;0;100;225;0;0;100;225;0
94;313300015;102000;3.8;50;190;0;0;50;190;0;0;50;190;0
94;313300681;101000;5;100;500;0;0;100;500;0;0;100;500;0
94;315300170;102000;400;20;8000;0;0;20;8000;0;0;20;8000;0
94;315300176;102000;0;0;0;0;0;20;600;20;600;0;0;0
94;315300189;102000;0;0;0;0;0;20;1100;20;1100;0;0;0
94;315300251;102000;480;20;9600;0;0;20;9600;0;0;20;9600;0
94;316100041;102000;0;0;0;0;0;30;5520;30;5520;0;0;0
94;316200032;102000;0;0;0;0;0;30;37500;30;37500;0;0;0
