SM;SIFRA_M;NAZIV_M;DIMENZIJA;KVALITET;STANDARD;JM;KONTO;POCST_K;POCST_V;ULAZK;ULAZ_V;IZLAZK;IZLAZ_V;STANJE_K;STANJE_V;CENA;KOLICINA;VREDNOST
52;316200061;CEP;M 48x2;;JUS M.B1.324;kom;101000;1;1450;0;0;0;0;1;1450;1450;1;1450
52;316200063;CEP;M 36x1,5;;JUS M.B1.324;kom;101000;20;19000;0;0;0;0;20;19000;950;20;19000
52;316200064;CEP;"G 2""A";5.8;JUS M.B1.325;kom;101000;21;58212;0;0;5;13860;16;44352;2772;16;44352
52;316200065;CEP;"G 2""";ZN;JUS M.B1.325;kom;101000;5;13860;0;0;0;0;5;13860;2772;5;13860
52;316300001;CEP;"1"" Zn";;JUS M.B6.577;kom;101000;1;75;0;0;0;0;1;75;75;1;75
52;316300007;KAPA CEP;3/4'';;;kom;101000;6;12.3;0;0;0;0;6;12.3;2.05;6;12.3
52;316300008;NAPOJNI CEP;R 3/8'';FE;DIN -585;kom;101000;67;113.9;0;0;0;0;67;113.9;1.7;67;113.9
52;316300013;CEP;"6/4""";;;kom;101000;6;670;0;0;0;0;6;670;111.67;6;670
52;316300025;CEP ZA PRIKL;M 24x1.5;;JUS M.B6.861;kom;101000;5;3125;0;0;0;0;5;3125;625;5;3125
52;316300032;CEP;20x1.5;;JUS M.B6.861;kom;101000;6;2628;0;0;0;0;6;2628;438;6;2628
52;316300040;CEP NAVOJNI;"NZC 6 1/4""";;;kom;101000;8;4720;0;0;0;0;8;4720;590;8;4720
52;316300044;CEP ZA BURE;"2""""";;;kom;101010;52;9791.93;0;0;0;0;52;9791.93;188.31;52;9791.93
52;316300049;CEP;VKAM18L71;;;kom;101010;4;5890.97;0;0;0;0;4;5890.97;1472.74;4;5890.97
52;316300050;CEP;VKAM28L71;;;kom;101010;8;22055.47;0;0;0;0;8;22055.47;2756.93;8;22055.47
52;316300059;CEP;M 10 x 1;A2;DIN 7604;kom;101000;1;68.04;0;0;0;0;1;68.04;68.04;1;68.04
52;317100002;RASCEPKA;1.5x15;ZN;JUS M.B2.300;kom;101000;12;48;0;0;0;0;12;48;4;12;48
52;317100003;RASCEPKA;F 1.6X12;FE;JUS M.B2.300;kom;101000;16;1.76;0;0;0;0;16;1.76;0.11;16;1.76
52;317100004;RASCEPKA;1.6x16;;JUS M.B2.300;kom;101000;7;1.89;0;0;0;0;7;1.89;0.27;7;1.89
52;317100011;RASCEPKA;2x20;ZN;JUS M.B2.300;kom;101000;16;28.53;0;0;0;0;16;28.53;1.78;16;28.53
52;317100012;RASCEPKA;F 2X22;ZN;JUS M.B2.300;kom;101000;10;21.6;0;0;0;0;10;21.6;2.16;10;21.6
52;317100013;RASCEPKA;F 2.5X14;ZN;JUS M.B2.300;kom;101000;1;1.17;0;0;0;0;1;1.17;1.17;1;1.17
52;317100014;RASCEPKA;F 2.5X16;ZN;JUS M.B2.300;kom;101000;7;9.19;0;0;0;0;7;9.19;1.31;7;9.19
52;317100015;RASCEPKA;F 2.5X20;ZN;JUS M.B2.300;kom;101000;2;4.22;0;0;0;0;2;4.22;2.11;2;4.22
52;317100016;RASCEPKA;F 2.5X25;ZN;JUS M.B2.300;kom;101000;4;10.4;0;0;0;0;4;10.4;2.6;4;10.4
52;317100022;RASCEPKA;3x32;;JUS M.B2.300;kom;101000;48;56.7;0;0;12;14.18;36;42.52;1.18;36;42.52
52;317100038;RASCEPKA;4x22;ZN;JUS M.B2.300;kom;101000;2;9.2;0;0;0;0;2;9.2;4.6;2;9.2
52;317100050;RASCEPKA;F 4X40;FE;JUS M.B2.300;kom;101000;1;4.45;0;0;0;0;1;4.45;4.45;1;4.45
52;317100054;RASCEPKA;F 5X22;FE;JUS M.B2.300;kom;101000;12;1.32;0;0;0;0;12;1.32;0.11;12;1.32
52;317100055;RASCEPKA;F 5X25;ZN;JUS M.B2.300;kom;101000;4;18.04;0;0;0;0;4;18.04;4.51;4;18.04
52;317100083;RASCEPKA;6x40;;JUS M.B2.300;kom;101000;9;36.39;0;0;0;0;9;36.39;4.04;9;36.39
52;317100087;RASCEPKA;6x50;;JUS M.B2.300;kom;101000;3;23.38;0;0;1;7.79;2;15.59;7.8;2;15.59
52;317100094;RASCEPKA;6.3x40 Zn;ZN;JUS M.B2.300;kom;101000;7;83.78;0;0;0;0;7;83.78;11.97;7;83.78
52;317100096;RASCEPKA;6.3x40;;JUS M.B2.300;kom;101000;10;79.29;0;0;0;0;10;79.29;7.93;10;79.29
52;317100112;RASCEPKA;F 8X50;ZN;JUS M.B2.300;kom;101000;34;687.98;0;0;8;161.88;26;526.1;20.23;26;526.1
52;317100126;RASCEPKA;8x100;ZN;JUS M.B2.300;kom;101000;1;32.98;0;0;1;32.98;0;0;0;0;0
52;317100130;RASCEPKA;8X125 *;;JUS M.B2.300;kom;101000;1;30.55;0;0;0;0;1;30.55;30.55;1;30.55
52;317100136;RASCEPKA;10x70;;JUS M.B2.300;kom;101000;13;388.7;0;0;5;149.5;8;239.2;29.9;8;239.2
52;317100137;RASCEPKA;10x70;ZN;JUS M.B2.300;kom;101000;1;76;0;0;0;0;1;76;76;1;76
52;317100138;RASCEPKA;10x50;ZN;JUS M.B2.300;kom;101000;2;58.36;0;0;0;0;2;58.36;29.18;2;58.36
52;317100142;RASCEPKA;10x80;ZN;JUS M.B2.300;kom;101000;1;79.87;0;0;0;0;1;79.87;79.87;1;79.87
52;317100143;RASCEPKA;10x90;ZN;JUS M.B2.300;kom;101000;4;293.81;0;0;0;0;4;293.81;73.45;4;293.81
52;317100149;RASCEPKA;F 10X125;FE;JUS M.B2.300;kom;101000;2;69.99;0;0;0;0;2;69.99;35;2;69.99
52;317100150;RASCEPKA;12x120;ZN;JUS M.B2.300;kom;101000;11;396;0;0;0;0;11;396;36;11;396
52;317100151;RASCEPKA;F 12X140;FE;JUS M.B2.300;kom;101000;8;62.4;0;0;0;0;8;62.4;7.8;8;62.4
52;317100152;RASCEPKA;F 13X100;FE;JUS M.B2.300;kom;101000;4;394.89;0;0;0;0;4;394.89;98.72;4;394.89
52;317100154;RASCEPKA;F 13X112;ZN;JUS M.B2.300;kom;101000;1;89.9;0;0;0;0;1;89.9;89.9;1;89.9
52;317100156;RASCEPKA;F 13X160;FE;JUS M.B2.300;kom;101000;27;2114.22;0;0;0;0;27;2114.22;78.3;27;2114.22
52;317100159;RASCEPKA;F 10x140;;JUS M.B2.300;kom;101000;6;115.38;0;0;0;0;6;115.38;19.23;6;115.38
52;317100161;RASCEPKA;12x120;;JUS M.B2.300;kom;101000;36;1170.12;0;0;0;0;36;1170.12;32.5;36;1170.12
52;317100171;RASCEPKA;5x28;ZN;JUS M.B2.300;kom;101000;27;118.47;0;0;8;35.1;19;83.37;4.39;19;83.37
52;317100176;RASCEPKA;13x200;;JUS M.B2.300;kom;101000;13;1927.96;0;0;0;0;13;1927.96;148.3;13;1927.96
52;317100178;RASCEPKA;6x70;;JUS M.B2.300;kom;101000;3;14.97;0;0;3;14.97;0;0;0;0;0
52;317100179;RASCEPKA;10x90;;JUS M.B2.300;kom;101000;7;233.08;0;0;0;0;7;233.08;33.3;7;233.08
52;317100188;RASCEPKA;8x56;ZN;JUS M.B2.300;kom;101000;1;22.38;0;0;0;0;1;22.38;22.38;1;22.38
52;317100190;RASCEPKA;10x63;ZN;JUS M.B2.300;kom;101000;4;155.99;0;0;0;0;4;155.99;39;4;155.99
52;317100194;RASCEPKA;2x25;ZN;JUS M.B2.300;kom;101000;11;13.59;0;0;0;0;11;13.59;1.24;11;13.59
52;317100199;RASCEPKA;3x36;ZN;JUS M.B2.300;kom;101000;9;17.59;0;0;0;0;9;17.59;1.95;9;17.59
52;317100201;RASCEPKA;10x130;;JUS M.B2.300;kom;101000;4;69.64;0;0;0;0;4;69.64;17.41;4;69.64
52;317100205;RASCEPKA;8x56;A2;JUS M.B2.300;kom;101000;2;77.97;0;0;1;38.99;1;38.98;38.98;1;38.98
52;317100207;RASCEPKA;13x90;;JUS M.B2.300;kom;101000;2;175.84;0;0;0;0;2;175.84;87.92;2;175.84
52;317100209;RASCEPKA;13x80;ZN;JUS M.B2.300;kom;101000;1;61.96;0;0;1;61.96;0;0;0;0;0
52;317100212;RASCEPKA;10x86;;JUS M.B2.300;kom;101000;4;69.32;0;0;0;0;4;69.32;17.33;4;69.32
52;317100219;RASCEPKA;12x130;;JUS M.B2.300;kom;101000;4;258.17;0;0;0;0;4;258.17;64.54;4;258.17
52;317100227;RASCEPKA;6.3x55;ZN;JUS M.B2.300;kom;101000;10;66;0;0;1;6.6;9;59.4;6.6;9;59.4
52;317100229;RASCEPKA;2x29;ZN;JUS M.B2.300;kom;101000;8;22.4;0;0;0;0;8;22.4;2.8;8;22.4
52;317100234;RASCEPKA;10x180;;JUS M.B2.300;kom;101000;2;284.7;0;0;0;0;2;284.7;142.35;2;284.7
52;317100237;RASCEPKA;DZM-25-61;;JUS M.B2.;kom;101000;12;50.22;0;0;0;0;12;50.22;4.19;12;50.22
52;317100247;RASCEPKA;3x20;;JUS M.B2.300;kom;101000;6;9;0;0;3;4.5;3;4.5;1.5;3;4.5
52;317100248;RASCEPKA;6.3x63;;JUS M.B2.300;kom;101000;2;49.54;0;0;1;24.77;1;24.77;24.77;1;24.77
52;317100249;RASCEPKA;2.5x18;;JUS M.B2.300;kom;101000;24;37.52;0;0;0;0;24;37.52;1.56;24;37.52
52;317100251;RASCEPKA;2.5x50;;JUS M.B2.300;kom;101000;10;14.16;0;0;0;0;10;14.16;1.42;10;14.16
52;317100265;RASCEPKA;3.2x16;GAL.VERZ.;JUS M.B2.300;kom;101010;80;84.8;0;0;0;0;80;84.8;1.06;80;84.8
52;317100267;RASCEPKA;10x80;GAL.VERZ.;JUS M.B2.300;kom;101010;50;1221.71;0;0;0;0;50;1221.71;24.43;50;1221.71
52;317100268;RASCEPKA;94/8x45    100kom/pak;;JUS M.B2.300;pak;101010;1;14686.66;0;0;0;0;1;14686.66;14686.66;1;14686.66
52;317100269;RASCEPKA;5x28;GAL.VERZ.;JUS M.B2.300;kom;101010;144;366.58;0;0;6;15.27;138;351.31;2.55;138;351.31
52;317100270;RASCEPKA;5x32;A3B;JUS M.B2.300;kom;101000;1;3.96;0;0;0;0;1;3.96;3.96;1;3.96
52;317100283;RASCEPKA;2x10;ZN;JUS M.B2.300;kom;101000;10;11.7;0;0;0;0;10;11.7;1.17;10;11.7
52;317100285;RASCEPKA;6.3x63;ZN;JUS M.B2.300;kom;101000;1;25;0;0;0;0;1;25;25;1;25
52;317100286;RASCEPKA;fi 1.6x25;ZN;JUS M.B2.300;kom;101000;4;10;0;0;0;0;4;10;2.5;4;10
52;317100290;RASCEPKA;6.3x56;A3B;JUS M.B2.300;kom;101000;1;10.8;0;0;0;0;1;10.8;10.8;1;10.8
52;317100295;RASCEPKA;1.6x32;MS;JUS M.B2.300;kom;101000;12;30;0;0;0;0;12;30;2.5;12;30
52;317100300;RASCEPKA;2x14;ZN;JUS M.B2.300;kom;101000;7;11.2;0;0;0;0;7;11.2;1.6;7;11.2
52;317100306;RASCEPKA;10x50;ZN;EN 28740;kom;101000;22;339;0;0;0;0;22;339;15.41;22;339
52;317100314;RASCEPKA;16x140;ZN;JUS M.B2.300;kom;101000;96;33600;0;0;0;0;96;33600;350;96;33600
52;317100325;RASCEPKA;4x22;;JUS M.B2.300;kom;101000;1;3.26;0;0;0;0;1;3.26;3.26;1;3.26
52;317100351;RASCEPKA;3 x 45;ZN;JUS M.B2.300;kom;101000;8;24;0;0;0;0;8;24;3;8;24
52;317100361;RASCEPKA;5x24;ZN;JUS M.B2.300;kom;101000;32;256;0;0;0;0;32;256;8;32;256
52;317100366;RASCEPKA;6.3x45;ZN;JUS M.B2.300;kom;101000;4;60;0;0;1;15;3;45;15;3;45
52;317100373;RASCEPKA;10x100;ZN;JUS M.B2.300;kom;101000;8;680;0;0;0;0;8;680;85;8;680
52;317100387;RASCEPKA;6.3 x 45;;JUS M.B2.300;kom;101000;1;15;0;0;0;0;1;15;15;1;15
52;317100408;RASCEPKA;fi 2x28;ZN;JUS M.B2.300;kom;101000;20;38;0;0;0;0;20;38;1.9;20;38
52;317100430;RASCEPKA;5x22;ZN;JUS M.B2.300;kom;101000;1;4.4;0;0;0;0;1;4.4;4.4;1;4.4
52;317100447;RASCEPKA;fi 6x60;ZN;JUS M.B2.300;kom;101000;2;50;0;0;0;0;2;50;25;2;50
52;317100451;RASCEPKA;M 1.2x15;ZN;JUS M.B2.300;kom;101000;8;14.4;0;0;0;0;8;14.4;1.8;8;14.4
52;317100455;RASCEPKA;6.3x32;;JUS M.B2.300;kom;101000;6;54;0;0;0;0;6;54;9;6;54
52;317300003;OSIGURAC;SM 8x70;;;kom;101000;100;3559;0;0;0;0;100;3559;35.59;100;3559
52;317300005;OSIGURAC;10x90;ZN;;kom;101000;1;200;0;0;0;0;1;200;200;1;200
52;317300007;OSIGURAC;2.5;;DIN 11024;kom;101000;3;109.02;0;0;0;0;3;109.02;36.34;3;109.02
52;317300010;OSIGURAC;fi 10.5x66;ZN;DIN 11023;kom;101000;1;36;0;0;0;0;1;36;36;1;36
52;318100007;KLIN;14x9x40;;DIN 6885;kom;101000;8;960;0;0;0;0;8;960;120;8;960
52;322120002;USKOCNIK;33;;JUS M.C2.401;kom;101000;10;150;0;0;0;0;10;150;15;10;150
52;322200001;OSIGURAC MB;MB 6    30;;JUS M.B2.139;kom;101000;1;93;0;0;0;0;1;93;93;1;93
52;322200002;OSIGURAC MB;MB 9    45;;JUS M.B2.139;kom;101000;6;1320;0;0;0;0;6;1320;220;6;1320
52;322200047;OSIGURACI MB;MB 13-64;;;kom;101000;5;920;0;0;0;0;5;920;184;5;920
52;322300007;NAVRTKA KM;KM 6      M 30x1.5;;JUS M.B1.709;kom;101000;1;327;0;0;0;0;1;327;327;1;327
52;322300029;NAVRTKA KM;KM  9;;;kom;101000;6;7080;0;0;0;0;6;7080;1180;6;7080
52;322300094;NAVRTKA;KM 12;;DIN 981;kom;101000;10;7050;0;0;0;0;10;7050;705;10;7050
52;331100002;PRIKLJUCAK;893-800.940.0;;;kom;101000;62;186;0;0;0;0;62;186;3;62;186
52;331100005;PRIKLJUCAK;ARL 12;;;kom;101000;22;55;0;0;0;0;22;55;2.5;22;55
52;331100007;PRIKLJUCAK;WL 28 12;;;kom;101000;131;327.5;0;0;0;0;131;327.5;2.5;131;327.5
52;331100008;PRIKLJUCAK;D 12 L;;;kom;101000;205;38246.02;0;0;0;0;205;38246.02;186.57;205;38246.02
52;331100021;PRIKLJUCAK;A 12 LM;;JUS M.B6.702;kom;101000;11;1923.94;0;0;4;699.61;7;1224.33;174.9;7;1224.33
52;331100023;PRIKLJUCAK;AM 25;;;kom;101000;16;1054.91;0;0;0;0;16;1054.91;65.93;16;1054.91
52;331100026;PRIKLJUCAK;N 12 TM;;JUS M.B6.709;kom;101000;6;3669.87;0;0;0;0;6;3669.87;611.65;6;3669.87
52;331100034;PRIKLJUCAK;B 10 L;;JUS M.B6.703;kom;101000;10;2243.2;0;0;0;0;10;2243.2;224.32;10;2243.2
52;331100036;PRIKLJUCAK;W 20/12T;;;kom;101000;88;528;0;0;0;0;88;528;6;88;528
52;331100038;PRIKLJUCAK;PSM  G-30;;;kom;101000;10;1314.6;0;0;0;0;10;1314.6;131.46;10;1314.6
52;331100039;PRIKLJUCAK;P 10 T;;JUS M.B1.712;kom;101000;11;999.57;0;0;0;0;11;999.57;90.87;11;999.57
52;331100044;PRIKLJUCAK;EK 10 LR;;;kom;101000;1;248.13;0;0;0;0;1;248.13;248.13;1;248.13
52;331100045;PRIKLJUCAK;AK 10 LR;;;kom;101000;4;548.74;0;0;0;0;4;548.74;137.19;4;548.74
52;331100053;PRIKLJUCAK;J 25 T  (25T);;JUS M.B6.707;kom;101000;1;3113.84;0;0;0;0;1;3113.84;3113.84;1;3113.84
52;331100060;PRIKLJUCAK;B 12 T  (12T);;JUS M.B6.703;kom;101000;3;527.83;0;0;0;0;3;527.83;175.94;3;527.83
52;331100072;PRIKLJUCAK R;F 16 T;;JUS M.B6.706;kom;101000;3;2683.87;0;0;0;0;3;2683.87;894.62;3;2683.87
52;331100084;PRIKLJUCAK;PPT 38/30;;FS 10;kom;101000;3;13.5;0;0;0;0;3;13.5;4.5;3;13.5
52;331100092;PRIKLJUCAK;AV 16 L;;;kom;101000;17;595;0;0;0;0;17;595;35;17;595
52;331100094;PRIKLJUCAK;J 28 L;;ES 1.0916;kom;101000;1;2606.41;0;0;0;0;1;2606.41;2606.41;1;2606.41
52;331100097;PRIKLJUCAK;G 15 PS;;;kom;101000;19;587.86;0;0;0;0;19;587.86;30.94;19;587.86
52;331100099;PRIKLJUCAK;SW VE 8;;;kom;101000;25;3449.25;0;0;0;0;25;3449.25;137.97;25;3449.25
52;331100106;PRIKLJUCAK;GE 10 PLM;;;kom;101000;40;532;0;0;0;0;40;532;13.3;40;532
52;331100111;PRIKLJUCAK;GE 16 PSR;;;kom;101000;3;126.84;0;0;0;0;3;126.84;42.28;3;126.84
52;331100112;PRIKLJUCAK;GE 22 PLR;;;kom;101000;14;729.12;0;0;0;0;14;729.12;52.08;14;729.12
52;331100115;PRIKLJUCAK;GE 38 PSM;;;kom;101000;22;4810.96;0;0;0;0;22;4810.96;218.68;22;4810.96
52;331100120;PRIKLJUCAK;K 10 PL;;;kom;101000;7;882.49;0;0;0;0;7;882.49;126.07;7;882.49
52;331100125;PRIKLJUCAK;T 38 T;;;kom;101000;3;1740.69;0;0;0;0;3;1740.69;580.23;3;1740.69
52;331100130;PRIKLJUCAK;ED 10;;;kom;101000;4;520;0;0;0;0;4;520;130;4;520
52;331100131;PRIKLJUCAK;E.A.V. 20X2,5;;;kom;101000;8;1120;0;0;0;0;8;1120;140;8;1120
52;331100133;PRIKLJUCAK;G.A.V. 10X1,5;;;kom;101000;6;540;0;0;0;0;6;540;90;6;540
52;331100143;PRIKLJUCAK;AV 12-L;;;kom;101000;4;70;0;0;0;0;4;70;17.5;4;70
52;331100147;PRIKLJUCAK;U 10 L;;;kom;101000;65;1255.8;0;0;0;0;65;1255.8;19.32;65;1255.8
52;331100148;PRIKLJUCAK;U 12 L;;;kom;101000;55;1162.7;0;0;0;0;55;1162.7;21.14;55;1162.7
52;331100150;PRIKLJUCAK;U 16 T;;JUS M.B6.715;kom;101000;3;417.71;0;0;0;0;3;417.71;139.24;3;417.71
52;331100160;PRIKLJUCAK;C 12/10-L;;;kom;101000;10;15730;0;0;0;0;10;15730;1573;10;15730
52;331100190;PRIKLJUCAK;N 10 LM;;JUS M.B6.709;kom;101000;12;6519.88;0;0;0;0;12;6519.88;543.32;12;6519.88
52;331100250;PRIKLJUCAK;A 20 TG;;JUS M.B6.702;kom;101000;3;1132.74;0;0;0;0;3;1132.74;377.58;3;1132.74
52;331100281;PRIKLJUCAK;A 10 TM M20x1,5;;JUS M.B6.702;kom;101000;8;994.87;0;0;0;0;8;994.87;124.36;8;994.87
52;331100299;PRIKLJUCAK;A 25 TM;;JUS M.B6.702;kom;101000;71;23834.73;0;0;0;0;71;23834.73;335.7;71;23834.73
52;331100311;PRIKLJUCAK;D 30 T;;JUS M.B6.704;kom;101000;12;21924;0;0;0;0;12;21924;1827;12;21924
52;331100340;PRIKLJUCAK;QC 38/20 T;;;kom;101000;22;33649.06;0;0;0;0;22;33649.06;1529.5;22;33649.06
52;331100399;PRIKLJUCAK;KS 25 V;;;kom;101000;7;29375.99;0;0;0;0;7;29375.99;4196.57;7;29375.99
52;331100433;PRIKLJUCAK;B 25 T (25T);;JUS M.B6.703;kom;101000;191;223329.22;0;0;0;0;191;223329.22;1169.26;191;223329.22
52;331100434;PRIKLJUCAK;B 30 T (30T);;JUS M.B6.703;kom;101000;70;87810.9;0;0;0;0;70;87810.9;1254.44;70;87810.9
52;331100449;PRIKLJUCAK;C 38/30 T;;;kom;101000;1;2240.21;0;0;0;0;1;2240.21;2240.21;1;2240.21
52;331100455;PRIKLJUCAC;JMP 20/16 T;;;kom;101000;1;1750.78;0;0;0;0;1;1750.78;1750.78;1;1750.78
52;331100456;PRIKLJUCAK;JMP 20/20 T;;;kom;101000;20;27948.79;0;0;0;0;20;27948.79;1397.44;20;27948.79
52;331100460;PRIKLJUCAK;J 22 L;;;kom;101000;2;3260;0;0;0;0;2;3260;1630;2;3260
52;331100513;PRIKLJUCAK;E 38 T;;;kom;101000;31;40987.3;0;0;0;0;31;40987.3;1322.17;31;40987.3
52;331100514;PRIKLJUCAK;RU M 27x2/M33x2;;;kom;101000;38;41268;0;0;0;0;38;41268;1086;38;41268
52;331100519;PRIKLJUCAK;JMP 20/25 T;;;kom;101000;12;33802.52;0;0;0;0;12;33802.52;2816.88;12;33802.52
52;331100531;PRIKLJUCAK;C 30/20 T;;;kom;101000;12;19975.2;0;0;0;0;12;19975.2;1664.6;12;19975.2
52;331100544;PRIKLJUCAK;KS 40 V;;;kom;101000;2;25619;0;0;0;0;2;25619;12809.5;2;25619
52;331100547;PRIKLJUCAK;AV 20 TM;;;kom;101000;4;1708.78;0;0;0;0;4;1708.78;427.2;4;1708.78
52;331100548;PRIKLJUCAK;AV 25 TM;;;kom;101000;22;15293.52;0;0;0;0;22;15293.52;695.16;22;15293.52
52;331100553;PRIKLJUCAK;EC 25 T;;;kom;101000;6;11964.07;0;0;0;0;6;11964.07;1994.01;6;11964.07
52;331100558;PRIKLJUCAK;RU M 33x2-M 42x2;;;kom;101000;18;9360;0;0;0;0;18;9360;520;18;9360
52;331100573;PRIKLJUCAK;C 30/25 T;;;kom;101000;2;3273.48;0;0;0;0;2;3273.48;1636.74;2;3273.48
52;331100577;PRIKLJUCAK;A 10 LM-A;;JUS M.B6.702;kom;101000;4;377.61;0;0;0;0;4;377.61;94.4;4;377.61
52;331100588;PRIKLJUCAK;M 10 L;;;kom;101000;448;7168;0;0;0;0;448;7168;16;448;7168
52;331100591;PRIKLJUCAK;E 25 T;;;kom;101000;4;6576.76;0;0;0;0;4;6576.76;1644.19;4;6576.76
52;331100592;PRIKLJUCAK;E 30 T;;;kom;101000;16;43314.38;0;0;0;0;16;43314.38;2707.15;16;43314.38
52;331100593;PRIKLJUCAK;J 30 T;;;kom;101000;15;48000;0;0;0;0;15;48000;3200;15;48000
52;331100598;PRIKLJUCAK;D 25 T;;;kom;101000;91;113014.69;0;0;0;0;91;113014.69;1241.92;91;113014.69
52;331100617;PRIKLJUCAK;B 38 T;;JUS M.B6.703;kom;101000;110;272381.45;0;0;0;0;110;272381.45;2476.2;110;272381.45
52;331100618;PRIKLJUCAK;WSN 20/12 T;;;kom;101000;3;4572;0;0;0;0;3;4572;1524;3;4572
52;331100651;PRIKLJUCAK U;A 10 LM 12x1.5;;;kom;101000;44;7074.61;0;0;4;643.15;40;6431.46;160.79;40;6431.46
52;331100656;PRIKLJUCAK U;A 20 TM;;;kom;101000;36;18722.76;0;0;0;0;36;18722.76;520.08;36;18722.76
52;331100657;PRIKLJUCAK U;A 20 TM 42x2;;;kom;101000;3;5124.9;0;0;0;0;3;5124.9;1708.3;3;5124.9
52;331100664;PRIKLJUCAK U;A 38 TM;;;kom;101000;53;7155;0;0;0;0;53;7155;135;53;7155
52;331100665;PRIKLJUCAK U;A 16 TM 16x1.5;;;kom;101000;11;15407.46;0;0;0;0;11;15407.46;1400.68;11;15407.46
52;331100674;PRIKLJUCAK T;J 10 L;;JUS M.B6.707;kom;101000;54;21229.37;0;0;0;0;54;21229.37;393.14;54;21229.37
52;331100700;PRIKLJUCAK P;NS 25 T;;;kom;101000;11;45048.3;0;0;0;0;11;45048.3;4095.3;11;45048.3
52;331100728;PRIKLJUCAK P;T 20 T;;;kom;101000;5;6057.9;0;0;0;0;5;6057.9;1211.58;5;6057.9
52;331100765;PRIKLJUCAK;NZC M 12x1.5 MZ;;;kom;101000;8;917.68;0;0;0;0;8;917.68;114.71;8;917.68
52;331100770;PRIKLJUCAK;RU M 10x1-M16x1.5-A;;;kom;101000;26;4807.17;0;0;0;0;26;4807.17;184.89;26;4807.17
52;331100774;PRIKLJUCAK;JC 10 L;;;kom;101000;58;27012.34;0;0;0;0;58;27012.34;465.73;58;27012.34
52;331100823;PRIKLJUCAK;"NZC G1/4""-MZ";;;kom;101000;6;536.73;0;0;0;0;6;536.73;89.46;6;536.73
52;331100831;PRIKLJUCAK;NZC M14x1.5 MZ;;;kom;101000;26;3431.07;0;0;0;0;26;3431.07;131.96;26;3431.07
52;331100837;PRIKLUCAK;M 25-T;;JUS M.B6.710;kom;101000;12;3119.33;0;0;0;0;12;3119.33;259.94;12;3119.33
52;331100871;PRIKLJUCAK;PP 20T/D36;;;kom;101000;3;4857.6;0;0;0;0;3;4857.6;1619.2;3;4857.6
52;331100873;PRIKLJUCAK;AC 16 TG-MZ;;;kom;101000;7;3749.9;0;0;0;0;7;3749.9;535.7;7;3749.9
52;331100874;PRIKLJUCAK;T 25 T   L-60;;;kom;101000;3;4500;0;0;0;0;3;4500;1500;3;4500
52;331100878;PRIKLJUCAK;T 16 T   L-60;;;kom;101000;1;1500;0;0;0;0;1;1500;1500;1;1500
52;331100881;PRIKLJUCAK;T 38 T   L-60;;;kom;101000;7;10500;0;0;0;0;7;10500;1500;7;10500
52;331100883;PRIKLJUCAK;A 10 LM   14x1.5;;;kom;101000;6;1105.8;0;0;4;737.2;2;368.6;184.3;2;368.6
52;331100926;PRIKLJUCAK;A 16 TG  3/8;;;kom;101000;8;2451.08;0;0;0;0;8;2451.08;306.39;8;2451.08
52;331100949;PRIKLJUCAK;WS 10/6-T;;;kom;101000;12;2851.81;0;0;0;0;12;2851.81;237.65;12;2851.81
52;331101015;PRIKLJUCAK;AK 15-LR 3/8;;;kom;101000;3;819.23;0;0;0;0;3;819.23;273.08;3;819.23
52;331101091;PRIKLJUCAK;FS1.0952-M10x1-M16x1.5;;;kom;101000;2;1273.38;0;0;0;0;2;1273.38;636.69;2;1273.38
52;331101165;PRIKLJUCSK;A 10-LM-MZ-V;;;kom;101000;8;8580.8;0;0;0;0;8;8580.8;1072.6;8;8580.8
52;331101174;PRIKLJUCAK;A 10 LM 12x1.5-V;;;kom;101000;18;18230.94;0;0;0;0;18;18230.94;1012.83;18;18230.94
52;331101222;PRIKLJUCAK;NS 10-LM;;;kom;101000;2;2425;0;0;0;0;2;2425;1212.5;2;2425
52;331101236;PRIKLJUCAK K;E 10-L;;;kom;101000;27;8306.33;0;0;2;615.28;25;7691.05;307.64;25;7691.05
52;331101237;PRIKLJ.REDUK;QC 25/16-T;;;kom;101000;4;2754.8;0;0;0;0;4;2754.8;688.7;4;2754.8
52;331101265;NASTAVNI PRI;B 20-T;;;kom;101000;22;14784.05;0;0;0;0;22;14784.05;672;22;14784.05
52;331101269;PRIKLJUCAK;A 10-LG 1/4;;;kom;101000;36;4759.79;0;0;0;0;36;4759.79;132.22;36;4759.79
52;331101270;PRIKLJUCAK;A 10-LG 3/8;;;kom;101000;4;600;0;0;0;0;4;600;150;4;600
52;331101271;NAVRTKA;UP 10-T;;;kom;101000;16;800;0;0;0;0;16;800;50;16;800
52;331101285;PRIKLJUCAK U;A10-TM M16x1.5;;;kom;101000;2;302.4;0;0;0;0;2;302.4;151.2;2;302.4
52;331200013;DRZAC CEVI;f 10;;;kom;101000;7;868;0;0;0;0;7;868;124;7;868
52;331200056;DRZAC CEVI;BK/NS 120   20mm;;;kom;101000;9;2549.97;0;0;0;0;9;2549.97;283.33;9;2549.97
52;331400014;ZICANA SELNA;F 30;;;kom;101000;330;3140.7;0;0;0;0;330;3140.7;9.52;330;3140.7
52;331400032;SELNA;32-50;;;kom;101000;33;2470.28;0;0;0;0;33;2470.28;74.86;33;2470.28
