MBRD;UKKONTR;M_G;SSZNE;SIZNE;SIZN;SSNNE;SINNE;IZNETO;IZBRUTO;POREZ1;POREZ2;IZBRPR;IZBRBOL;SID;SIDBOL;SIPPR;SIPBOL;SIP;POSPOR;SIP_D;SIOB;IZNETO2;OLAKSICA;EFSATI;AKONT;NEAK;AK;NRAKON;VAKON;UKNETO;ZARKR;KOEF;RBTC;RBIM;UKIS;UKSIOB;UKZARKR;UKAKONT;UKNRAKON;UKVAKON;DEO1;REC;HKMB;RBPS;IZBRBO1;SIN;RAD2;RAD3;RAD4;UKUPNO;ISPLATA;VISP;MINIM;OSNOV;DEOIM;PRIZ;PRCAS;IZN2;BROJ;MRBTC;POROSL;GOD_30;GOD_50;NETO;BROSN;PIOR;ZDRR;ONEZR;PIOP;ZDRP;ONEZP;SOP;DBEN;EFIZNO;BMIN;UKUPNO1;PIOR1;ZDRR1;ONEZR1;PIOP1;ZDRP1;ONEZP1;BROSN1;POROSL1;SIP1;IZNETO1;N
0006489;;0124;184.0;104001.03;;0.0;0.00;104001.03;104001.03;;0.00;104001.03;;20696.20;0.00;7900.10;0.00;7900.10;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;4270.75;;42000000;997;61133.980;0.000;4270.750;10000.000;0.000;0.000;;1;0006489;07;0.00;0.00;1;0;0;104001.03;;;542.59;67566.33;;90531.69;160.0;;;;25000.00;0.00;0.00;75404.73;104001.03;14560.14;5356.05;780.01;10400.10;5356.05;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006491;;0124;108.0;62511.43;;80.0;39056.27;101567.70;101567.70;;0.00;101567.70;;20211.97;0.00;7656.77;0.00;7656.77;0.00;;0.00;0.00;367.21;80.00;10000.00;0.00;;0.00;0.00;;12198.29;;32240000;930;51500.670;0.000;12198.290;10000.000;0.000;0.000;;1;0006491;03;0.00;0.00;1;0;0;101567.70;;;500.88;39658.50;;45633.52;84.0;;;;25000.00;0.00;0.00;73698.96;101567.70;14219.48;5230.74;761.76;10156.77;5230.74;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006493;;0124;0.0;0.00;;0.0;0.00;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;367.21;0.00;0.00;0.00;;0.00;0.00;;0.00;;32230000;904;0.000;0.000;0.000;0.000;0.000;0.000;;1;0006493;03;0.00;0.00;1;0;0;0.00;;;0.00;0.00;;0.00;0.0;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0006494;;0124;230.0;136222.07;;0.0;0.00;136222.07;136222.07;;0.00;136222.07;;27108.19;0.00;11122.21;0.00;11122.21;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32120000;920;87991.670;0.000;0.000;10000.000;0.000;0.000;;1;0006494;03;0.00;0.00;1;0;0;136222.07;;;468.39;84457.91;;111111.90;206.0;;;;25000.00;0.00;0.00;97991.67;136222.07;19071.09;7015.44;1021.67;13622.21;7015.44;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006495;;0124;204.0;157722.94;;0.0;0.00;157722.94;157722.94;;0.00;157722.94;;31386.87;0.00;13272.29;0.00;13272.29;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;321.00;;32220000;980;102742.780;0.000;321.000;10000.000;0.000;0.000;;1;0006495;07;0.00;0.00;1;0;0;157722.94;;;638.42;74910.50;;126586.12;180.0;;;;25000.00;0.00;0.00;113063.78;157722.94;22081.21;8122.73;1182.92;15772.29;8122.73;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006497;;0124;148.0;89180.69;;44.0;20854.83;110035.52;110035.52;;0.00;110035.52;;21897.07;0.00;8503.55;0.00;8503.55;0.00;;24000.00;0.00;367.21;116.00;0.00;0.00;;0.00;0.00;;12037.24;;32230000;930;43597.660;24000.000;12037.240;0.000;0.000;0.000;;1;0006497;03;0.00;0.00;1;0;0;110035.52;;;518.78;54346.83;;69197.35;124.0;;;;25000.00;0.00;0.00;79634.90;110035.52;15404.97;5666.83;825.27;11003.55;5666.83;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0006498;;0124;216.0;138029.68;;2.0;0.00;138029.68;138029.68;;0.00;138029.68;;27467.91;0.00;11302.97;0.00;11302.97;0.00;;0.00;0.00;367.21;158.00;10000.00;0.00;;0.00;0.00;;0.00;;32220000;992;89258.800;0.000;0.000;10000.000;0.000;0.000;;1;0006498;04;0.00;0.00;1;0;0;138029.68;;;516.44;79317.00;;113046.30;192.0;;;;25000.00;0.00;0.00;99258.80;138029.68;19324.16;7108.53;1035.22;13802.97;7108.53;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006499;;0124;144.0;106104.15;;72.0;39919.08;146023.23;146023.23;;0.00;146023.23;;29058.62;0.00;12102.32;0.00;12102.32;0.00;;0.00;0.00;367.21;88.00;10000.00;0.00;;0.00;0.00;;3919.92;;32230000;980;90942.370;0.000;3919.920;10000.000;0.000;0.000;;1;0006499;03;0.00;0.00;1;0;0;146023.23;;;567.71;52878.00;;83201.69;120.0;;;;25000.00;0.00;0.00;104862.29;146023.23;20443.25;7520.20;1095.17;14602.32;7520.20;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006500;;0124;198.0;128200.72;;0.0;0.00;128200.72;128200.72;;0.00;128200.72;;25511.94;0.00;10320.07;0.00;10320.07;0.00;;923.69;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;150.00;;32240000;910;81295.020;923.690;150.000;10000.000;0.000;0.000;;1;0006500;03;0.00;0.00;1;0;0;128200.72;;;516.07;72707.25;;98606.26;174.0;;;;25000.00;0.00;0.00;92368.71;128200.72;17948.10;6602.34;961.51;12820.07;6602.34;0.00;109;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006501;;0124;200.0;124801.86;;2.0;0.00;124801.86;124801.86;;0.00;124801.86;;24835.57;0.00;9980.19;0.00;9980.19;0.00;;0.00;0.00;367.21;158.00;10000.00;0.00;;0.00;0.00;;0.00;;32240000;920;79986.100;0.000;0.000;10000.000;0.000;0.000;;1;0006501;03;0.00;0.00;1;0;0;124801.86;;;513.11;73441.66;;100500.82;176.0;;;;25000.00;0.00;0.00;89986.10;124801.86;17472.26;6427.30;936.01;12480.19;6427.30;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006502;;0124;210.0;136551.44;;0.0;0.00;136551.44;136551.44;;0.00;136551.44;;27173.74;0.00;11155.14;0.00;11155.14;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32230000;992;88222.560;0.000;0.000;10000.000;0.000;0.000;;1;0006502;03;0.00;0.00;1;0;0;136551.44;;;518.08;77113.75;;108190.37;186.0;;;;25000.00;0.00;0.00;98222.56;136551.44;19117.20;7032.40;1024.14;13655.14;7032.40;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006503;;0124;239.0;158460.51;;0.0;0.00;158460.51;158460.51;;0.00;158460.51;;31533.64;0.00;13346.05;0.00;13346.05;0.00;;0.00;0.00;385.57;160.00;10000.00;0.00;;0.00;0.00;;12007.47;;32240000;920;91573.350;0.000;12007.470;10000.000;0.000;0.000;;1;0006503;03;0.00;0.00;1;0;0;158460.51;;;540.19;87762.79;;136901.20;215.0;;;;25000.00;0.00;0.00;113580.82;158460.51;22184.47;8160.72;1188.45;15846.05;8160.72;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006504;;0124;218.0;136402.79;;0.0;0.00;136402.79;136402.79;;0.00;136402.79;;27144.16;0.00;11140.28;0.00;11140.28;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32250000;997;88118.350;0.000;0.000;10000.000;0.000;0.000;;1;0006504;03;0.00;0.00;1;0;0;136402.79;;;516.22;80051.41;;110515.94;194.0;;;;25000.00;0.00;0.00;98118.35;136402.79;19096.39;7024.74;1023.02;13640.28;7024.74;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006505;;0124;201.0;116270.42;;0.0;0.00;116270.42;116270.42;;0.00;116270.42;;23137.81;0.00;9127.04;0.00;9127.04;0.00;;840.06;0.00;385.57;160.00;10000.00;0.00;;0.00;0.00;;10557.00;;32210000;930;62608.510;840.060;10557.000;10000.000;0.000;0.000;;1;0006505;03;0.00;0.00;1;0;0;116270.42;;;448.51;73808.87;;92477.91;177.0;;;;25000.00;0.00;0.00;84005.57;116270.42;16277.86;5987.93;872.03;11627.04;5987.93;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006506;;0124;222.0;113503.78;;0.0;0.00;113503.78;113503.78;;0.00;113503.78;;22587.25;0.00;8850.38;0.00;8850.38;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;1225.00;;32290000;991;70841.150;0.000;1225.000;10000.000;0.000;0.000;;1;0006506;03;0.00;0.00;1;0;0;113503.78;;;418.79;81520.25;;94211.01;198.0;;;;25000.00;0.00;0.00;82066.15;113503.78;15890.53;5845.44;851.28;11350.38;5845.44;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006509;;0124;195.0;112594.72;;0.0;0.00;112594.72;112594.72;;0.00;112594.72;;22406.35;0.00;8759.47;0.00;8759.47;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32250000;997;71428.900;0.000;0.000;10000.000;0.000;0.000;;1;0006509;04;0.00;0.00;1;0;0;112594.72;;;514.60;71605.62;;93488.06;171.0;;;;25000.00;0.00;0.00;81428.90;112594.72;15763.26;5798.63;844.46;11259.47;5798.63;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006510;;0124;184.0;127850.71;;0.0;0.00;127850.71;127850.71;;0.00;127850.71;;25442.29;0.00;10285.07;0.00;10285.07;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;32271.76;;32250000;991;49851.590;0.000;32271.760;10000.000;0.000;0.000;;1;0006510;03;0.00;0.00;1;0;0;127850.71;;;670.16;67566.33;;109984.42;160.0;;;;25000.00;0.00;0.00;92123.35;127850.71;17899.10;6584.31;958.88;12785.07;6584.31;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006514;;0124;0.0;0.00;;0.0;0.00;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;367.21;0.00;0.00;0.00;;0.00;0.00;;0.00;;32210000;997;0.000;0.000;0.000;0.000;0.000;0.000;;1;0006514;02;0.00;0.00;1;0;0;0.00;;;0.00;0.00;;0.00;0.0;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;109;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0006515;;0124;184.0;53706.04;;0.0;0.00;75291.08;75291.08;;0.00;75291.08;;14982.92;0.00;5029.11;0.00;5029.11;0.00;;0.00;0.00;367.21;0.00;10000.00;0.00;;0.00;0.00;;0.00;;32120000;930;45279.050;0.000;0.000;10000.000;0.000;0.000;;1;0006515;03;75291.08;0.00;0;1;0;75291.08;;;249.90;67566.33;;0.00;0.0;;;;25000.00;0.00;0.00;55279.05;75291.08;10540.75;3877.49;564.68;7529.11;3877.49;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006516;;0124;215.0;152319.03;;0.0;0.00;152319.03;152319.03;;0.00;152319.03;;30311.49;0.00;12731.90;0.00;12731.90;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;576.00;;32260000;997;98699.640;0.000;576.000;10000.000;0.000;0.000;;1;0006516;03;0.00;0.00;1;0;0;152319.03;;;583.61;78949.79;;128244.15;191.0;;;;25000.00;0.00;0.00;109275.64;152319.03;21324.66;7844.43;1142.39;15231.90;7844.43;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006518;;0124;184.0;98544.33;;0.0;0.00;98544.33;98544.33;;0.00;98544.33;;19610.32;0.00;7354.43;0.00;7354.43;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;725.00;;41000000;930;60854.580;0.000;725.000;10000.000;0.000;0.000;;1;0006518;08;0.00;0.00;1;0;0;98544.33;;;513.40;67566.33;;84360.25;160.0;;;;25000.00;0.00;0.00;71579.58;98544.33;13796.21;5075.03;739.08;9854.43;5075.03;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006519;;0124;184.0;72440.40;;0.0;0.00;72683.28;72683.28;;0.00;72683.28;;14463.97;0.00;4768.33;0.00;4768.33;0.00;;8000.00;0.00;367.21;0.00;0.00;0.00;;0.00;0.00;;37457.63;;32120000;980;7993.350;8000.000;37457.630;0.000;0.000;0.000;;1;0006519;03;72683.28;0.00;0;1;0;72683.28;;;365.89;67566.33;;0.00;0.0;;;;25000.00;0.00;0.00;53450.98;72683.28;10175.66;3743.19;545.12;7268.33;3743.19;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0006521;;0124;214.0;145725.67;;0.0;0.00;145725.67;145725.67;;0.00;145725.67;;28999.41;0.00;12072.57;0.00;12072.57;0.00;;0.00;0.00;385.57;160.00;10000.00;0.00;;0.00;0.00;;808.33;;32320000;992;93845.360;0.000;808.330;10000.000;0.000;0.000;;1;0006521;03;0.00;0.00;1;0;0;145725.67;;;555.99;78582.58;;118234.96;190.0;;;;25000.00;0.00;0.00;104653.69;145725.67;20401.59;7504.87;1092.94;14572.57;7504.87;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006526;;0124;194.0;75304.97;;2.0;0.00;80350.01;80350.01;;0.00;80350.01;;15989.65;0.00;5535.00;0.00;5535.00;0.00;;5015.33;0.00;367.21;102.00;10000.00;0.00;;0.00;0.00;;29259.00;;32120000;930;14551.030;5015.330;29259.000;10000.000;0.000;0.000;;1;0006526;03;80350.01;0.00;0;1;0;80350.01;;;339.49;71238.41;;50055.47;114.0;;;;25000.00;0.00;0.00;58825.36;80350.01;11249.00;4138.03;602.63;8035.00;4138.03;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006527;;0124;190.0;107948.54;;0.0;0.00;107948.54;107948.54;;0.00;107948.54;;21481.76;0.00;8294.85;0.00;8294.85;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;6600.00;;32270000;930;61571.930;0.000;6600.000;10000.000;0.000;0.000;;1;0006527;03;0.00;0.00;1;0;0;107948.54;;;466.33;69769.58;;83565.37;166.0;;;;25000.00;0.00;0.00;78171.93;107948.54;15112.80;5559.35;809.61;10794.85;5559.35;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006528;;0124;228.0;137480.38;;0.0;0.00;137480.38;137480.38;;0.00;137480.38;;27358.60;0.00;11248.04;0.00;11248.04;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32220000;930;88873.740;0.000;0.000;10000.000;0.000;0.000;;1;0006528;04;0.00;0.00;1;0;0;137480.38;;;524.45;83723.50;;122916.53;204.0;;;;25000.00;0.00;0.00;98873.74;137480.38;19247.25;7080.24;1031.10;13748.04;7080.24;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006529;;0124;184.0;127871.38;;0.0;0.00;127871.38;127871.38;;0.00;127871.38;;25446.40;0.00;10287.14;0.00;10287.14;0.00;;0.00;0.00;385.57;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32250000;997;82137.840;0.000;0.000;10000.000;0.000;0.000;;1;0006529;04;0.00;0.00;1;0;0;127871.38;;;619.09;67566.33;;103100.02;160.0;;;;25000.00;0.00;0.00;92137.84;127871.38;17901.99;6585.38;959.04;12787.14;6585.38;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006531;;0124;124.0;67944.58;;64.0;31539.73;99484.31;99484.31;;0.00;99484.31;;19797.38;0.00;7448.43;0.00;7448.43;0.00;;0.00;0.00;367.21;96.00;10000.00;0.00;;0.00;0.00;;0.00;;31100000;930;62238.500;0.000;0.000;10000.000;0.000;0.000;;1;0006531;08;0.00;0.00;1;0;0;99484.31;;;509.84;45533.83;;54991.45;100.0;;;;25000.00;0.00;0.00;72238.50;99484.31;13927.80;5123.44;746.13;9948.43;5123.44;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006532;;0124;0.0;0.00;;0.0;0.00;0.00;0.00;;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;367.21;0.00;0.00;0.00;;0.00;0.00;;0.00;;32270000;920;0.000;0.000;0.000;0.000;0.000;0.000;;1;0006532;03;0.00;0.00;1;0;0;0.00;;;0.00;0.00;;0.00;0.0;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;093;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;
0006537;;0124;222.0;110258.86;;0.0;0.00;110258.86;110258.86;;0.00;110258.86;;21941.51;0.00;8525.89;0.00;8525.89;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;3517.46;;32120000;910;66274.000;0.000;3517.460;10000.000;0.000;0.000;;1;0006537;03;0.00;0.00;1;0;0;110258.86;;;436.82;81520.25;;98640.08;198.0;;;;25000.00;0.00;0.00;79791.46;110258.86;15436.24;5678.33;826.94;11025.89;5678.33;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006538;;0124;246.0;169071.46;;0.0;0.00;169071.46;169071.46;;0.00;169071.46;;33645.22;0.00;14407.15;0.00;14407.15;0.00;;0.00;0.00;385.57;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32250000;992;111019.090;0.000;0.000;10000.000;0.000;0.000;;1;0006538;03;0.00;0.00;1;0;0;169071.46;;;541.88;90333.25;;140237.10;222.0;;;;25000.00;0.00;0.00;121019.09;169071.46;23670.00;8707.18;1268.04;16907.15;8707.18;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006539;;0124;199.0;119946.95;;0.0;0.00;119946.95;119946.95;;0.00;119946.95;;23869.44;0.00;9494.70;0.00;9494.70;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;9243.66;;32320000;988;67339.150;0.000;9243.660;10000.000;0.000;0.000;;1;0006539;06;0.00;0.00;1;0;0;119946.95;;;552.02;73074.45;;107628.92;175.0;;;;25000.00;0.00;0.00;86582.81;119946.95;16792.57;6177.27;899.60;11994.70;6177.27;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006542;;0124;172.0;71049.42;;24.0;10096.04;81145.46;81145.46;;0.00;81145.46;;16147.95;0.00;5614.55;0.00;5614.55;0.00;;0.00;0.00;312.13;136.00;10000.00;0.00;;0.00;0.00;;0.00;;32110000;930;49382.960;0.000;0.000;10000.000;0.000;0.000;;1;0006542;08;0.00;0.00;1;0;0;81145.46;;;388.94;63159.83;;60094.60;148.0;;;;25000.00;0.00;0.00;59382.96;81145.46;11360.36;4178.99;608.59;8114.55;4178.99;0.00;086;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006543;;0124;208.0;134072.93;;0.0;0.00;134072.93;134072.93;;0.00;134072.93;;26680.51;0.00;10907.29;0.00;10907.29;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32120000;930;86485.130;0.000;0.000;10000.000;0.000;0.000;;1;0006543;03;0.00;0.00;1;0;0;134072.93;;;517.04;76379.33;;107624.27;184.0;;;;25000.00;0.00;0.00;96485.13;134072.93;18770.21;6904.76;1005.55;13407.29;6904.76;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006545;;0124;184.0;98371.55;;0.0;0.00;98371.55;98371.55;;0.00;98371.55;;19575.94;0.00;7337.16;0.00;7337.16;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;1650.00;;32240000;930;59808.450;0.000;1650.000;10000.000;0.000;0.000;;1;0006545;03;0.00;0.00;1;0;0;98371.55;;;499.27;67566.33;;84850.60;160.0;;;;25000.00;0.00;0.00;71458.45;98371.55;13772.02;5066.13;737.79;9837.16;5066.13;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006546;;0124;188.0;119050.88;;0.0;0.00;119050.88;119050.88;;0.00;119050.88;;23691.13;0.00;9405.09;0.00;9405.09;0.00;;0.00;0.00;330.49;160.00;10000.00;0.00;;0.00;0.00;;0.00;;32250000;992;75954.660;0.000;0.000;10000.000;0.000;0.000;;1;0006546;03;0.00;0.00;1;0;0;119050.88;;;607.04;69035.16;;102690.59;164.0;;;;25000.00;0.00;0.00;85954.66;119050.88;16667.12;6131.12;892.88;11905.09;6131.12;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006547;;0124;230.0;187106.30;;1.0;0.00;187106.30;187106.30;;0.00;187106.30;;37234.15;0.00;16210.63;0.00;16210.63;0.00;;0.00;0.00;367.21;159.00;10000.00;0.00;;0.00;0.00;;2521.00;;31200000;930;121140.520;0.000;2521.000;10000.000;0.000;0.000;;1;0006547;08;0.00;0.00;1;0;0;187106.30;;;705.73;84457.91;;167194.86;206.0;;;;25000.00;0.00;0.00;133661.52;187106.30;26194.88;9635.97;1403.30;18710.63;9635.97;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006549;;0124;184.0;61203.84;;0.0;0.00;69815.04;69815.04;;0.00;69815.04;;13893.19;0.00;4481.50;0.00;4481.50;0.00;;514.40;0.00;367.21;96.00;10000.00;0.00;;0.00;0.00;;6568.00;;32320000;920;34357.950;514.400;6568.000;10000.000;0.000;0.000;;1;0006549;03;69815.04;0.00;0;1;0;69815.04;;;320.41;67566.33;;37044.99;96.0;;;;25000.00;0.00;0.00;51440.35;69815.04;9774.11;3595.47;523.61;6981.50;3595.47;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006551;;0124;202.0;109616.57;;0.0;0.00;109616.57;109616.57;;0.00;109616.57;;21813.70;0.00;8461.66;0.00;8461.66;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;0.00;;23100000;991;69341.210;0.000;0.000;10000.000;0.000;0.000;;1;0006551;08;0.00;0.00;1;0;0;109616.57;;;504.42;74176.08;;97169.36;178.0;;;;25000.00;0.00;0.00;79341.21;109616.57;15346.32;5645.25;822.12;10961.66;5645.25;0.00;101;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006552;;0124;201.0;110874.63;;0.0;0.00;110874.63;110874.63;;0.00;110874.63;;22064.05;0.00;8587.46;0.00;8587.46;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;0.00;;22100000;991;70223.120;0.000;0.000;10000.000;0.000;0.000;;1;0006552;08;0.00;0.00;1;0;0;110874.63;;;516.22;73808.87;;96542.89;177.0;;;;25000.00;0.00;0.00;80223.12;110874.63;15522.45;5710.04;831.56;11087.46;5710.04;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006554;;0124;202.0;139069.98;;0.0;0.00;139069.98;139069.98;;0.00;139069.98;;27674.93;0.00;11407.00;0.00;11407.00;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;1098.00;;32320000;997;88890.050;0.000;1098.000;10000.000;0.000;0.000;;1;0006554;03;0.00;0.00;1;0;0;139069.98;;;586.69;74176.08;;112180.38;178.0;;;;25000.00;0.00;0.00;99988.05;139069.98;19469.80;7162.10;1043.02;13907.00;7162.10;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006555;;0124;164.0;89885.10;;20.0;0.00;89885.10;89885.10;;0.00;89885.10;;17887.13;0.00;6488.51;0.00;6488.51;0.00;;0.00;0.00;348.85;140.00;10000.00;0.00;;0.00;0.00;;0.00;;32320000;930;55509.460;0.000;0.000;10000.000;0.000;0.000;;1;0006555;04;0.00;0.00;1;0;0;89885.10;;;528.04;60222.16;;76444.82;140.0;;;;25000.00;0.00;0.00;65509.46;89885.10;12583.91;4629.08;674.14;8988.51;4629.08;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006557;;0124;201.0;119285.61;;0.0;0.00;119285.61;119285.61;;0.00;119285.61;;23737.84;0.00;9428.56;0.00;9428.56;0.00;;0.00;0.00;367.21;160.00;10000.00;0.00;;0.00;0.00;;3544.00;;32320000;930;72575.210;0.000;3544.000;10000.000;0.000;0.000;;1;0006557;03;0.00;0.00;1;0;0;119285.61;;;507.11;73808.87;;97930.11;177.0;;;;25000.00;0.00;0.00;86119.21;119285.61;16699.99;6143.21;894.64;11928.56;6143.21;0.00;109;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
0006559;;0124;195.0;116677.53;;3.0;0.00;116677.53;116677.53;;0.00;116677.53;;23218.83;0.00;9167.75;0.00;9167.75;0.00;;842.91;0.00;367.21;157.00;10000.00;0.00;;0.00;0.00;;3848.00;;32270000;930;69600.040;842.910;3848.000;10000.000;0.000;0.000;;1;0006559;03;0.00;0.00;1;0;0;116677.53;;;525.29;71605.62;;99959.63;171.0;;;;25000.00;0.00;0.00;84290.95;116677.53;16334.85;6008.89;875.08;11667.75;6008.89;0.00;093;;;;;5620.02;2067.36;301.07;4014.30;2067.36;0.00;40143.00;17500.00;54.27;18042.73;
