MBRD,RBVP,SLOV,SATI,IZNO,PERC,KOEF,RJ,BRIG,POK2,RBTC,KONT,RBKO
0009712,019,L,93,0,0,76788.59,302,09712,I,32220000,,
0009714,001,A,165,0,0,102466.19,302,09714,G,32220000,,
0009714,002,G,32,0,0,102466.19,302,09714,K,32220000,,
0009714,017,O,3,0,0,102466.19,302,09714,K,32220000,,
0009714,019,L,197,0,0,102466.19,302,09714,I,32220000,,
0009840,001,A,167,0,0,78215.12,602,09840,G,32120000,,
0009840,002,G,52,0,0,78215.12,602,09840,K,32120000,,
0009840,004,B,40,0,0,78215.12,602,09840,K,32120000,,
0009840,017,O,1,0,0,78215.12,602,09840,K,32120000,,
0009840,019,L,229,0,0,78215.12,602,09840,I,32120000,,
0009859,001,A,168,0,0,75362.05,407,00000,G,32400000,,
0009859,002,G,55,0,0,75362.05,407,00000,K,32400000,,
0009859,019,L,223,0,0,75362.05,407,00000,I,32400000,,
0009861,001,A,167,0,0,102466.19,304,09861,G,32240000,,
0009861,002,G,25,0,0,102466.19,304,09861,K,32240000,,
0009861,017,O,1,0,0,102466.19,304,09861,K,32240000,,
0009861,019,L,192,0,0,102466.19,304,09861,I,32240000,,
0009891,001,A,164,0,0,102466.19,303,09891,G,32230000,,
0009891,002,G,48,0,0,102466.19,303,09891,K,32230000,,
0009891,007,E,40,0,0,102466.19,303,09891,K,32230000,,
0009891,017,O,4,0,0,102466.19,303,09891,K,32230000,,
0009891,019,L,212,0,0,102466.19,303,09891,I,32230000,,
0009892,001,A,166,0,0,86774.32,602,09892,G,32120000,,
0009892,002,G,70,0,0,86774.32,602,09892,K,32120000,,
0009892,017,O,2,0,0,86774.32,602,09892,K,32120000,,
0009892,019,L,236,0,0,86774.32,602,09892,I,32120000,,
0009895,001,A,116,0,0,76788.59,302,09895,G,32220000,,
0009895,002,G,5,0,0,76788.59,302,09895,K,32220000,,
0009895,012,C,48,0,0,76788.59,302,09895,G,32220000,,
0009895,017,O,4,0,0,76788.59,302,09895,K,32220000,,
0009895,019,L,121,0,0,76788.59,302,09895,I,32220000,,
0009954,001,A,168,0,0,89971.47,800,00000,G,33200000,,
0009954,019,L,168,0,0,89971.47,800,00000,I,33200000,,
0010012,001,A,96,0,0,125290.73,309,00000,G,32290000,,
0010012,002,G,80,0,0,125290.73,309,00000,K,32290000,,
0010012,007,E,30,0,0,125290.73,309,00000,K,32290000,,
0010012,009,O,72,0,0,125290.73,309,00000,G,32290000,,
0010012,019,L,176,0,0,125290.73,309,00000,I,32290000,,
0010078,001,A,168,0,0,91053.92,306,10078,G,32250000,,
0010078,002,G,10,0,0,91053.92,306,10078,K,32250000,,
0010078,019,L,178,0,0,91053.92,306,10078,I,32250000,,
0010278,001,A,168,0,0,132423.4,300,00000,G,22300000,,
0010278,002,G,13,0,0,132423.4,300,00000,K,22300000,,
0010278,019,L,173,0,0,132423.4,300,00000,I,22300000,,
0010283,001,A,168,0,0,104236.8,300,00000,G,21000000,,
0010283,002,G,16,0,0,104236.8,300,00000,K,21000000,,
0010283,019,L,96,0,0,104236.8,300,00000,I,21000000,,
0010288,001,A,165,0,0,102466.19,302,10288,G,32220000,,
0010288,002,G,40,0,0,102466.19,302,10288,K,32220000,,
0010288,007,E,40,0,0,102466.19,302,10288,K,32220000,,
0010288,017,O,3,0,0,102466.19,302,10288,K,32220000,,
0010288,019,L,205,0,0,102466.19,302,10288,I,32220000,,
0010299,001,A,159,0,0,93906.99,307,10299,G,32270000,,
0010299,002,G,30,0,0,93906.99,307,10299,K,32270000,,
0010299,007,E,50,0,0,93906.99,307,10299,K,32270000,,
0010299,017,O,8,0,0,93906.99,307,10299,K,32270000,,
0010299,018,O,1,0,0,93906.99,307,10299,K,32270000,,
0010299,019,L,189,0,0,93906.99,307,10299,I,32270000,,
0010304,001,A,167,0,0,75362.05,601,00000,G,32110000,,
0010304,002,G,88,0,0,75362.05,601,00000,K,32110000,,
0010304,007,E,120,0,0,75362.05,601,00000,K,32110000,,
0010304,017,O,1,0,0,75362.05,601,00000,K,32110000,,
0010304,019,L,255,0,0,75362.05,601,00000,I,32110000,,
0010306,001,A,168,0,0,75362.05,301,00000,G,32210000,,
0010306,002,G,76,0,0,75362.05,301,00000,K,32210000,,
0010306,008,E,110,0,0,75362.05,301,00000,K,32210000,,
0010306,019,L,244,0,0,75362.05,301,00000,I,32210000,,
0010310,001,A,168,0,0,97717.55,300,00000,G,22000000,,
0010310,019,L,136,0,0,97717.55,300,00000,I,22000000,,
0010342,001,A,168,0,0,158101,601,00000,G,32260000,,
0010342,002,G,28,0,0,158101,601,00000,K,32260000,,
0010342,019,L,196,0,0,158101,601,00000,I,32260000,,
0010352,001,A,168,0,0,139556.06,300,00000,G,22100000,,
0010352,019,L,168,0,0,139556.06,300,00000,I,22100000,,
0010355,001,A,168,0,0,91053.92,202,10355,G,32320000,,
0010355,002,G,6,0,0,91053.92,202,10355,K,32320000,,
0010355,019,L,174,0,0,91053.92,202,10355,I,32320000,,
0010356,001,A,168,0,0,92480.46,602,10356,G,32120000,,
0010356,002,G,144,0,0,92480.46,602,10356,K,32120000,,
0010356,019,L,312,0,0,92480.46,602,10356,I,32120000,,
0010438,001,A,168,0,0,75362.05,301,00000,G,32210000,,
0010438,002,G,60,0,0,75362.05,301,00000,K,32210000,,
0010438,007,E,20,0,0,75362.05,301,00000,K,32210000,,
0010438,008,E,100,0,0,75362.05,301,00000,K,32210000,,
0010438,019,L,228,0,0,75362.05,301,00000,I,32210000,,
0010457,001,A,168,0,0,82494.72,800,00000,G,33100000,,
0010457,002,G,30,0,0,82494.72,800,00000,K,33100000,,
0010457,019,L,198,0,0,82494.72,800,00000,I,33100000,,
0004836,458,C,,26597.41,,72508.99,301,00000,G,32210000,,
