"MBRD,C,7","RBVP,C,3","SLOV,C,1","SATI,N,6,2","IZNO,N,14,3","PERC,N,14,4","KOEF,N,12,3","POK2,C,1","RBRM,C,3","KESC,C,1","RBPS,C,2","P_R,C,1","RBMZ,C,4","RBOP,C,4","RBIM,C,3","RBTC,C,8","SIFK,C,5","SALD,N,10,2","STSALD,N,12,2","RATB,N,12,2","RATP,N,12,2","NEAK,N,12,3","REC,N,1,0","RBZA,C,1","GRAD,C,10","KPREB,N,5,3","LPREB,N,5,3","PART,C,30","HKMB,C,7","MRBTC,C,8","POROSL,N,10,2","NAZI,C,20"
0005932,019,L,194,3113.7,0,102466.19,I,005,P,03,P,,,992,32230000,,,,,,,,,303/05932,0,0,,0005932,,,
0005932,002,G,30,24452.159,0,102466.19,K,005,P,03,P,,,992,32230000,,,,,,,,,303/05932,0,0,,0005932,,,
0005932,007,E,30,2100,0,102466.19,K,005,P,03,P,,,992,32230000,,,,,,,,,303/05932,0,0,,0005932,,,
0005932,017,O,4,0,0,102466.19,K,005,P,03,P,,,992,32230000,,,,,,,,,303/05932,0,0,,0005932,,,
0005935,001,A,168,114137.275,0,113878.46,G,005,P,03,P,,,930,32240000,,,,,,,,,304/05935,0,0,,0005935,,,
0005935,019,L,188,3017.4,0,113878.46,I,005,P,03,P,,,930,32240000,,,,,,,,,304/05935,0,0,,0005935,,,
0005935,002,G,20,19022.879,0,113878.46,K,005,P,03,P,,,930,32240000,,,,,,,,,304/05935,0,0,,0005935,,,
0005935,007,E,30,2100,0,113878.46,K,005,P,03,P,,,930,32240000,,,,,,,,,304/05935,0,0,,0005935,,,
0005938,001,A,96,67672.343,0,118158.06,G,005,P,03,P,,,997,32250000,,,,,,,,,305/05938,0,0,,0005938,,,
0005938,009,O,72,49354.891,0,118158.06,G,005,P,03,P,,,997,32250000,,,,,,,,,305/05938,0,0,,0005938,,,
0005938,019,L,107,1717.35,0,118158.06,I,005,P,03,P,,,997,32250000,,,,,,,,,305/05938,0,0,,0005938,,,
0005938,002,G,11,10855.772,0,118158.06,K,005,P,03,P,,,997,32250000,,,,,,,,,305/05938,0,0,,0005938,,,
0005940,001,A,168,113524.186,0,118930.1,G,012,P,08,R,,,910,22300000,,,,,,,,,300/00000,0,0,,0005940,,,
0005940,019,L,136,2182.8,0,118930.1,I,012,P,08,R,,,910,22300000,,,,,,,,,300/00000,0,0,,0005940,,,
0005941,001,A,168,76963.11,0,76788.59,G,005,P,03,P,,,910,32250000,,,,,,,,,306/05941,0,0,,0005941,,,
0005941,019,L,184,2953.2,0,76788.59,I,005,P,03,P,,,910,32250000,,,,,,,,,306/05941,0,0,,0005941,,,
0005941,002,G,16,10261.748,0,76788.59,K,005,P,03,P,,,910,32250000,,,,,,,,,306/05941,0,0,,0005941,,,
0005943,001,A,168,65238.944,0,65091.01,G,005,P,03,P,,,910,32320000,,,,,,,,,202/05943,0,0,,0005943,,,
0005943,019,L,194,3113.7,0,65091.01,I,005,P,03,P,,,910,32320000,,,,,,,,,202/05943,0,0,,0005943,,,
0005943,002,G,26,14135.105,0,65091.01,K,005,P,03,P,,,910,32320000,,,,,,,,,202/05943,0,0,,0005943,,,
0005946,001,A,168,88276.803,0,92480.46,G,005,P,03,P,,,910,32250000,,,,,,,,,306/05946,0,0,,0005946,,,
0005946,019,L,197,3161.85,0,92480.46,I,005,P,03,P,,,910,32250000,,,,,,,,,306/05946,0,0,,0005946,,,
0005946,002,G,29,21333.561,0,92480.46,K,005,P,03,P,,,910,32250000,,,,,,,,,306/05946,0,0,,0005946,,,
0005950,001,A,168,99170.324,0,103892.72,G,005,P,03,P,,,991,32320000,,,,,,,,,202/05950,0,0,,0005950,,,
0005950,019,L,188,3017.4,0,103892.72,I,005,P,03,P,,,991,32320000,,,,,,,,,202/05950,0,0,,0005950,,,
0005950,002,G,20,16528.387,0,103892.72,K,005,P,03,P,,,991,32320000,,,,,,,,,202/05950,0,0,,0005950,,,
0005961,001,A,168,92361.875,0,96760.06,G,005,P,03,P,,,910,32220000,,,,,,,,,302/05961,0,0,,0005961,,,
0005961,019,L,208,3338.4,0,96760.06,I,005,P,03,P,,,910,32220000,,,,,,,,,302/05961,0,0,,0005961,,,
0005961,002,G,40,30787.292,0,96760.06,K,005,P,03,P,,,910,32220000,,,,,,,,,302/05961,0,0,,0005961,,,
0005978,001,A,158,58433.975,0,65091.01,G,005,P,03,P,,,910,32230000,,,,,,,,,303/05978,0,0,,0005978,,,
0005978,019,L,208,3338.4,0,65091.01,I,005,P,03,P,,,910,32230000,,,,,,,,,303/05978,0,0,,0005978,,,
0005978,002,G,50,25888.47,0,65091.01,K,005,P,03,P,,,910,32230000,,,,,,,,,303/05978,0,0,,0005978,,,
0005978,017,O,8,0,0,65091.01,K,005,P,03,P,,,910,32230000,,,,,,,,,303/05978,0,0,,0005978,,,
0005978,018,O,2,0,0,65091.01,K,005,P,03,P,,,910,32230000,,,,,,,,,303/05978,0,0,,0005978,,,
0005979,001,A,168,78744.96,0,82494.72,G,005,P,03,P,,,997,32290000,,,,,,,,,309/00000,0,0,,0005979,,,
0005979,019,L,290,4654.5,0,82494.72,I,005,P,03,P,,,997,32290000,,,,,,,,,309/00000,0,0,,0005979,,,
0005979,002,G,122,80057.376,0,82494.72,K,005,P,03,P,,,997,32290000,,,,,,,,,309/00000,0,0,,0005979,,,
0005979,007,E,40,2800,0,82494.72,K,005,P,03,P,,,997,32290000,,,,,,,,,309/00000,0,0,,0005979,,,
0005979,008,E,40,4000,0,82494.72,K,005,P,03,P,,,997,32290000,,,,,,,,,309/00000,0,0,,0005979,,,
0005980,001,A,164,106114.02,0,113878.46,G,005,P,03,P,,,980,32230000,,,,,,,,,409/05980,0,0,,0005980,,,
0005980,019,L,204,3274.2,0,113878.46,I,005,P,03,P,,,980,32230000,,,,,,,,,409/05980,0,0,,0005980,,,
0005980,002,G,40,36234.055,0,113878.46,K,005,P,03,P,,,980,32230000,,,,,,,,,409/05980,0,0,,0005980,,,
0005980,007,E,17,1190,0,113878.46,K,005,P,03,P,,,980,32230000,,,,,,,,,409/05980,0,0,,0005980,,,
0005980,017,O,4,0,0,113878.46,K,005,P,03,P,,,980,32230000,,,,,,,,,409/05980,0,0,,0005980,,,
0005987,001,A,128,75558.342,0,103892.72,G,005,P,03,P,,,991,32320000,,,,,,,,,202/05987,0,0,,0005987,,,
0005987,010,O,40,23258.674,0,103892.72,G,005,P,03,P,,,991,32320000,,,,,,,,,202/05987,0,0,,0005987,,,
0005987,019,L,158,2535.9,0,103892.72,I,005,P,03,P,,,991,32320000,,,,,,,,,202/05987,0,0,,0005987,,,
0005987,002,G,30,24792.581,0,103892.72,K,005,P,03,P,,,991,32320000,,,,,,,,,202/05987,0,0,,0005987,,,
0005990,001,A,168,86915.105,0,91053.92,G,005,P,04,P,,,920,32240000,,,,,,,,,304/05990,0,0,,0005990,,,
0005990,019,L,186,2985.3,0,91053.92,I,005,P,04,P,,,920,32240000,,,,,,,,,304/05990,0,0,,0005990,,,
0005990,002,G,18,13037.266,0,91053.92,K,005,P,04,P,,,920,32240000,,,,,,,,,304/05990,0,0,,0005990,,,
0005990,007,E,40,2800,0,91053.92,K,005,P,04,P,,,920,32240000,,,,,,,,,304/05990,0,0,,0005990,,,
0005995,001,A,168,76021.575,0,79641.65,G,021,P,06,R,,,920,22100000,,,,,,,,,300/00000,0,0,,0005995,,,
0005995,019,L,168,2696.4,0,79641.65,I,021,P,06,R,,,920,22100000,,,,,,,,,300/00000,0,0,,0005995,,,
0005998,001,A,168,70574.815,0,73935.52,G,005,P,06,R,,,930,31200000,,,,,,,,,602/00000,0,0,,0005998,,,
0005998,019,L,185,2969.25,0,73935.52,I,005,P,06,R,,,930,31200000,,,,,,,,,602/00000,0,0,,0005998,,,
0005998,002,G,17,9998.099,0,73935.52,K,005,P,06,R,,,930,31200000,,,,,,,,,602/00000,0,0,,0005998,,,
0005999,001,A,156,64269.332,0,72508.99,G,005,P,06,R,,,991,31200000,,,,,,,,,602/00000,0,0,,0005999,,,
0005999,019,L,197,3161.85,0,72508.99,I,005,P,06,R,,,991,31200000,,,,,,,,,602/00000,0,0,,0005999,,,
0005999,002,G,41,23647.818,0,72508.99,K,005,P,06,R,,,991,31200000,,,,,,,,,602/00000,0,0,,0005999,,,
0005999,018,O,12,0,0,72508.99,K,005,P,06,R,,,991,31200000,,,,,,,,,602/00000,0,0,,0005999,,,
0006001,001,A,168,47727.273,0,50000,G,002,P,08,R,,,910,40000000,,,,,,,,,900/00000,0,0,,0006001,,,
0006001,019,L,168,2696.4,0,50000,I,002,P,08,R,,,910,40000000,,,,,,,,,900/00000,0,0,,0006001,,,
0006007,001,A,168,62132.328,0,65091.01,G,005,P,02,P,,,992,32230000,,,,,,,,,303/06007,0,0,,0006007,,,
0006007,019,L,168,2696.4,0,65091.01,I,005,P,02,P,,,992,32230000,,,,,,,,,303/06007,0,0,,0006007,,,
0006009,001,A,167,118883.818,0,125290.73,G,005,P,07,R,,,930,31200000,,,,,,,,,601/00000,0,0,,0006009,,,
0006009,019,L,193,3097.65,0,125290.73,I,005,P,07,R,,,930,31200000,,,,,,,,,601/00000,0,0,,0006009,,,
0006009,002,G,26,25912.401,0,125290.73,K,005,P,07,R,,,930,31200000,,,,,,,,,601/00000,0,0,,0006009,,,
0006009,018,O,1,0,0,125290.73,K,005,P,07,R,,,930,31200000,,,,,,,,,601/00000,0,0,,0006009,,,
0006010,001,A,168,78744.96,0,82494.72,G,005,P,03,U,,,930,32290000,,,,,,,,,309/00000,0,0,,0006010,,,
0006010,019,L,214,3434.7,0,82494.72,I,005,P,03,U,,,930,32290000,,,,,,,,,309/00000,0,0,,0006010,,,
0006010,002,G,46,30185.568,0,82494.72,K,005,P,03,U,,,930,32290000,,,,,,,,,309/00000,0,0,,0006010,,,
0006010,007,E,20,1400,0,82494.72,K,005,P,03,U,,,930,32290000,,,,,,,,,309/00000,0,0,,0006010,,,
0006012,001,A,168,78744.96,0,82494.72,G,021,P,06,R,,,930,22100000,,,,,,,,,300/00000,0,0,,0006012,,,
0006012,019,L,176,2824.8,0,82494.72,I,021,P,06,R,,,930,22100000,,,,,,,,,300/00000,0,0,,0006012,,,
0006012,002,G,8,5249.664,0,82494.72,K,021,P,06,R,,,930,22100000,,,,,,,,,300/00000,0,0,,0006012,,,
0006014,001,A,168,113524.186,0,118930.1,G,013,P,08,R,,,992,22200000,,,,,,,,,300/00000,0,0,,0006014,,,
0006014,019,L,160,2568,0,118930.1,I,013,P,08,R,,,992,22200000,,,,,,,,,300/00000,0,0,,0006014,,,
0006016,001,A,168,88276.803,0,92480.46,G,005,P,06,R,,,997,31200000,,,,,,,,,601/00000,0,0,,0006016,,,
0006016,019,L,191,3065.55,0,92480.46,I,005,P,06,R,,,997,31200000,,,,,,,,,601/00000,0,0,,0006016,,,
0006016,002,G,23,16919.721,0,92480.46,K,005,P,06,R,,,997,31200000,,,,,,,,,601/00000,0,0,,0006016,,,
0006017,001,A,160,91854.236,0,101039.66,G,004,P,03,P,,,980,32270000,,,,,,,,,307/06017,0,0,,0006017,,,
0006017,019,L,226,3627.3,0,101039.66,I,004,P,03,P,,,980,32270000,,,,,,,,,307/06017,0,0,,0006017,,,
0006017,002,G,66,53045.822,0,101039.66,K,004,P,03,P,,,980,32270000,,,,,,,,,307/06017,0,0,,0006017,,,
0006017,007,E,50,3500,0,101039.66,K,004,P,03,P,,,980,32270000,,,,,,,,,307/06017,0,0,,0006017,,,
0006017,017,O,8,0,0,101039.66,K,004,P,03,P,,,980,32270000,,,,,,,,,307/06017,0,0,,0006017,,,
0006018,001,A,168,63766.357,0,66802.85,G,005,P,03,U,,,910,32290000,,,,,,,,,309/00000,0,0,,0006018,,,
0006018,019,L,216,3466.8,0,66802.85,I,005,P,03,U,,,910,32290000,,,,,,,,,309/00000,0,0,,0006018,,,
0006018,002,G,48,25506.543,0,66802.85,K,005,P,03,U,,,910,32290000,,,,,,,,,309/00000,0,0,,0006018,,,
0006018,007,E,10,700,0,66802.85,K,005,P,03,U,,,910,32290000,,,,,,,,,309/00000,0,0,,0006018,,,
0006021,001,A,168,89638.49,0,93906.99,G,005,P,06,R,,,930,32210000,,,,,,,,,301/00000,0,0,,0006021,,,
0006021,019,L,185,2969.25,0,93906.99,I,005,P,06,R,,,930,32210000,,,,,,,,,301/00000,0,0,,0006021,,,
0006021,002,G,17,12698.786,0,93906.99,K,005,P,06,R,,,930,32210000,,,,,,,,,301/00000,0,0,,0006021,,,
0006025,014,O,0,0,168,93906.99,G,005,P,08,R,,,992,23100000,,,,,,,,,900/00000,0,0,,0006025,,,
0006026,001,A,168,100532.021,0,105319.26,G,005,P,08,R,,,992,41000000,,,,,,,,,900/00000,0,0,,0006026,,,
0006026,019,L,168,2696.4,0,105319.26,I,005,P,08,R,,,992,41000000,,,,,,,,,900/00000,0,0,,0006026,,,
0006027,001,A,168,111622.582,0,111369.47,G,015,P,08,R,,,988,22100000,,,,,,,,,300/00000,0,0,,0006027,,,
0006027,019,L,129,2070.45,0,111369.47,I,015,P,08,R,,,988,22100000,,,,,,,,,300/00000,0,0,,0006027,,,
0006027,002,G,33,30696.21,0,111369.47,K,015,P,08,R,,,988,22100000,,,,,,,,,300/00000,0,0,,0006027,,,
0006032,001,A,168,114148.927,0,119584.59,G,005,P,08,R,,,930,21000000,,,,,,,,,200/00000,0,0,,0006032,,,
0006032,019,L,174,2792.7,0,119584.59,I,005,P,08,R,,,930,21000000,,,,,,,,,200/00000,0,0,,0006032,,,
0006032,002,G,6,5707.446,0,119584.59,K,005,P,08,R,,,930,21000000,,,,,,,,,200/00000,0,0,,0006032,,,
0006037,001,A,168,82830.033,0,86774.32,G,005,P,07,U,,,997,33300000,,,,,,,,,800/00000,0,0,,0006037,,,
0006037,019,L,215,3450.75,0,86774.32,I,005,P,07,U,,,997,33300000,,,,,,,,,800/00000,0,0,,0006037,,,
0006037,002,G,47,32441.763,0,86774.32,K,005,P,07,U,,,997,33300000,,,,,,,,,800/00000,0,0,,0006037,,,
0006049,014,O,0,0,168,65376.32,G,005,P,03,P,,,910,32120000,,,,,,,,,602/06049,0,0,,0006049,,,
0006055,001,A,168,103992.353,0,108944.37,G,011,P,08,R,,,930,22100000,,,,,,,,,300/00000,0,0,,0006055,,,
0006055,019,L,168,2696.4,0,108944.37,I,011,P,08,R,,,930,22100000,,,,,,,,,300/00000,0,0,,0006055,,,
0006059,001,A,168,108702.166,0,113878.46,G,005,P,02,P,,,980,32320000,,,,,,,,,202/06059,0,0,,0006059,,,
0006059,019,L,180,2889,0,113878.46,I,005,P,02,P,,,980,32320000,,,,,,,,,202/06059,0,0,,0006059,,,
0006059,002,G,12,10870.217,0,113878.46,K,005,P,02,P,,,980,32320000,,,,,,,,,202/06059,0,0,,0006059,,,
0006067,001,A,168,127765.842,0,133849.93,G,006,P,08,R,,,930,31400000,,,,,,,,,604/00000,0,0,,0006067,,,
0006067,019,L,168,2696.4,0,133849.93,I,006,P,08,R,,,930,31400000,,,,,,,,,604/00000,0,0,,0006067,,,
0006070,001,A,162,86437.116,0,93906.99,G,005,P,03,P,,,930,32270000,,,,,,,,,307/06070,0,0,,0006070,,,
0006070,019,L,217,3482.85,0,93906.99,I,005,P,03,P,,,930,32270000,,,,,,,,,307/06070,0,0,,0006070,,,
0006070,002,G,55,41084.308,0,93906.99,K,005,P,03,P,,,930,32270000,,,,,,,,,307/06070,0,0,,0006070,,,
0006070,007,E,30,2100,0,93906.99,K,005,P,03,P,,,930,32270000,,,,,,,,,307/06070,0,0,,0006070,,,
0006070,017,O,6,0,0,93906.99,K,005,P,03,P,,,930,32270000,,,,,,,,,307/06070,0,0,,0006070,,,
0006072,001,A,168,118426.601,0,118158.06,G,005,P,03,P,,,997,32250000,,,,,,,,,306/06072,0,0,,0006072,,,
0006072,019,L,183,2937.15,0,118158.06,I,005,P,03,P,,,997,32250000,,,,,,,,,306/06072,0,0,,0006072,,,
0006072,002,G,15,14803.325,0,118158.06,K,005,P,03,P,,,997,32250000,,,,,,,,,306/06072,0,0,,0006072,,,
0006073,001,A,168,88276.803,0,92480.46,G,005,P,03,P,,,910,32250000,,,,,,,,,306/06073,0,0,,0006073,,,
0006073,019,L,199,3193.95,0,92480.46,I,005,P,03,P,,,910,32250000,,,,,,,,,306/06073,0,0,,0006073,,,
0006073,002,G,31,22804.841,0,92480.46,K,005,P,03,P,,,910,32250000,,,,,,,,,306/06073,0,0,,0006073,,,
0006075,001,A,96,49665.775,0,91053.92,G,005,P,03,P,,,930,32250000,,,,,,,,,306/06075,0,0,,0006075,,,
0006075,009,O,72,35172.481,0,91053.92,G,005,P,03,P,,,930,32250000,,,,,,,,,306/06075,0,0,,0006075,,,
0006075,019,L,120,1926,0,91053.92,I,005,P,03,P,,,930,32250000,,,,,,,,,306/06075,0,0,,0006075,,,
0006075,002,G,24,17383.021,0,91053.92,K,005,P,03,P,,,930,32250000,,,,,,,,,306/06075,0,0,,0006075,,,
0006076,001,A,24,8876.047,0,65091.01,G,005,P,03,P,,,910,32220000,,,,,,,,,302/06076,0,0,,0006076,,,
0006076,012,C,96,24079.234,0,65091.01,G,005,P,03,P,,,910,32220000,,,,,,,,,302/06076,0,0,,0006076,,,
0006076,014,O,0,0,48,65091.01,G,005,P,03,P,,,910,32220000,,,,,,,,,302/06076,0,0,,0006076,,,
0006076,019,L,24,385.2,0,65091.01,I,005,P,03,P,,,910,32220000,,,,,,,,,302/06076,0,0,,0006076,,,
0006080,001,A,166,72425.602,0,76788.59,G,005,P,03,P,,,997,32260000,,,,,,,,,602/06080,0,0,,0006080,,,
0006080,019,L,216,3466.8,0,76788.59,I,005,P,03,P,,,997,32260000,,,,,,,,,602/06080,0,0,,0006080,,,
0006080,002,G,50,30540.916,0,76788.59,K,005,P,03,P,,,997,32260000,,,,,,,,,602/06080,0,0,,0006080,,,
0006080,017,O,2,0,0,76788.59,K,005,P,03,P,,,997,32260000,,,,,,,,,602/06080,0,0,,0006080,,,
0006082,001,A,166,72425.602,0,76788.59,G,005,P,03,P,,,910,32120000,,,,,,,,,602/06082,0,0,,0006082,,,
0006082,019,L,184,2953.2,0,76788.59,I,005,P,03,P,,,910,32120000,,,,,,,,,602/06082,0,0,,0006082,,,
0006082,002,G,18,10994.73,0,76788.59,K,005,P,03,P,,,910,32120000,,,,,,,,,602/06082,0,0,,0006082,,,
0006082,017,O,2,0,0,76788.59,K,005,P,03,P,,,910,32120000,,,,,,,,,602/06082,0,0,,0006082,,,
0006083,001,A,168,102699.068,0,102466.19,G,005,P,03,P,,,930,32220000,,,,,,,,,302/06083,0,0,,0006083,,,
0006083,019,L,208,3338.4,0,102466.19,I,005,P,03,P,,,930,32220000,,,,,,,,,302/06083,0,0,,0006083,,,
0006083,002,G,40,34233.023,0,102466.19,K,005,P,03,P,,,930,32220000,,,,,,,,,302/06083,0,0,,0006083,,,
0006083,007,E,50,3500,0,102466.19,K,005,P,03,P,,,930,32220000,,,,,,,,,302/06083,0,0,,0006083,,,
0006084,001,A,168,108702.166,0,113878.46,G,005,P,02,P,,,930,32320000,,,,,,,,,202/06084,0,0,,0006084,,,
0006084,019,L,178,2856.9,0,113878.46,I,005,P,02,P,,,930,32320000,,,,,,,,,202/06084,0,0,,0006084,,,
0006084,002,G,10,9058.514,0,113878.46,K,005,P,02,P,,,930,32320000,,,,,,,,,202/06084,0,0,,0006084,,,
0006086,001,A,153,79154.828,0,91053.92,G,005,P,03,P,,,997,32220000,,,,,,,,,302/06086,0,0,,0006086,,,
0006086,019,L,183,2937.15,0,91053.92,I,005,P,03,P,,,997,32220000,,,,,,,,,302/06086,0,0,,0006086,,,
0006086,002,G,30,21728.776,0,91053.92,K,005,P,03,P,,,997,32220000,,,,,,,,,302/06086,0,0,,0006086,,,
0006086,007,E,50,3500,0,91053.92,K,005,P,03,P,,,997,32220000,,,,,,,,,302/06086,0,0,,0006086,,,
0006086,017,O,8,0,0,91053.92,K,005,P,03,P,,,997,32220000,,,,,,,,,302/06086,0,0,,0006086,,,
0006086,018,O,7,0,0,91053.92,K,005,P,03,P,,,997,32220000,,,,,,,,,302/06086,0,0,,0006086,,,
0006089,001,A,168,94120.415,0,93906.99,G,005,P,02,P,,,930,32270000,,,,,,,,,307/06089,0,0,,0006089,,,
0006089,019,L,229,3675.45,0,93906.99,I,005,P,02,P,,,930,32270000,,,,,,,,,307/06089,0,0,,0006089,,,
0006089,002,G,61,47844.544,0,93906.99,K,005,P,02,P,,,930,32270000,,,,,,,,,307/06089,0,0,,0006089,,,
0006090,001,A,168,174063.34,0,182352.07,G,006,P,08,R,,,980,32230000,,,,,,,,,303/00000,0,0,,0006090,,,
0006090,019,L,206,3306.3,0,182352.07,I,006,P,08,R,,,980,32230000,,,,,,,,,303/00000,0,0,,0006090,,,
0006090,002,G,38,55120.058,0,182352.07,K,006,P,08,R,,,980,32230000,,,,,,,,,303/00000,0,0,,0006090,,,
0006092,001,A,168,99498.764,0,104236.8,G,006,P,08,R,,,930,32300000,,,,,,,,,601/00000,0,0,,0006092,,,
0006092,019,L,168,2696.4,0,104236.8,I,006,P,08,R,,,930,32300000,,,,,,,,,601/00000,0,0,,0006092,,,
0006096,001,A,28,14485.851,0,91053.92,G,005,P,03,P,,,992,32240000,,,,,,,,,403/06096,0,0,,0006096,,,
0006096,009,O,120,63507.642,0,91053.92,G,005,P,03,P,,,992,32240000,,,,,,,,,403/06096,0,0,,0006096,,,
0006096,010,O,16,8467.686,0,91053.92,G,005,P,03,P,,,992,32240000,,,,,,,,,403/06096,0,0,,0006096,,,
0006096,019,L,37,593.85,0,91053.92,I,005,P,03,P,,,992,32240000,,,,,,,,,403/06096,0,0,,0006096,,,
0006096,002,G,9,6518.633,0,91053.92,K,005,P,03,P,,,992,32240000,,,,,,,,,403/06096,0,0,,0006096,,,
0006096,017,O,4,0,0,91053.92,K,005,P,03,P,,,992,32240000,,,,,,,,,403/06096,0,0,,0006096,,,
0006097,001,A,165,85363.05,0,91053.92,G,005,P,03,P,,,930,32230000,,,,,,,,,403/06097,0,0,,0006097,,,
0006097,019,L,191,3065.55,0,91053.92,I,005,P,03,P,,,930,32230000,,,,,,,,,403/06097,0,0,,0006097,,,
0006097,002,G,26,18831.606,0,91053.92,K,005,P,03,P,,,930,32230000,,,,,,,,,403/06097,0,0,,0006097,,,
0006097,007,E,30,2100,0,91053.92,K,005,P,03,P,,,930,32230000,,,,,,,,,403/06097,0,0,,0006097,,,
0006097,017,O,3,0,0,91053.92,K,005,P,03,P,,,930,32230000,,,,,,,,,403/06097,0,0,,0006097,,,
0006099,001,A,20,7753.34,0,68229.39,G,005,P,02,U,,,997,32210000,,,,,,,,,301/00000,0,0,,0006099,,,
0006099,009,O,48,20484.429,0,68229.39,G,005,P,02,U,,,997,32210000,,,,,,,,,301/00000,0,0,,0006099,,,
0006099,012,C,96,26629.758,0,68229.39,G,005,P,02,U,,,997,32210000,,,,,,,,,301/00000,0,0,,0006099,,,
0006099,019,L,20,321,0,68229.39,I,005,P,02,U,,,997,32210000,,,,,,,,,301/00000,0,0,,0006099,,,
0006099,007,E,20,1400,0,68229.39,K,005,P,02,U,,,997,32210000,,,,,,,,,301/00000,0,0,,0006099,,,
0006099,017,O,4,0,0,68229.39,K,005,P,02,U,,,997,32210000,,,,,,,,,301/00000,0,0,,0006099,,,
0006100,001,A,168,99170.324,0,103892.72,G,005,P,03,P,,,991,32320000,,,,,,,,,202/06100,0,0,,0006100,,,
0006100,019,L,192,3081.6,0,103892.72,I,005,P,03,P,,,991,32320000,,,,,,,,,202/06100,0,0,,0006100,,,
0006100,002,G,24,19834.065,0,103892.72,K,005,P,03,P,,,991,32320000,,,,,,,,,202/06100,0,0,,0006100,,,
0006112,001,A,163,63189.719,0,68229.39,G,005,P,03,P,,,930,32270000,,,,,,,,,307/06112,0,0,,0006112,,,
0006112,019,L,201,3226.05,0,68229.39,I,005,P,03,P,,,930,32270000,,,,,,,,,307/06112,0,0,,0006112,,,
0006112,002,G,38,20623.884,0,68229.39,K,005,P,03,P,,,930,32270000,,,,,,,,,307/06112,0,0,,0006112,,,
0006112,017,O,5,0,0,68229.39,K,005,P,03,P,,,930,32270000,,,,,,,,,307/06112,0,0,,0006112,,,
0006119,001,A,168,112787.239,0,118158.06,G,005,P,03,P,,,980,32320000,,,,,,,,,202/06119,0,0,,0006119,,,
0006119,019,L,194,3113.7,0,118158.06,I,005,P,03,P,,,980,32320000,,,,,,,,,202/06119,0,0,,0006119,,,
0006119,002,G,26,24437.235,0,118158.06,K,005,P,03,P,,,980,32320000,,,,,,,,,202/06119,0,0,,0006119,,,
0006120,001,A,168,99170.324,0,103892.72,G,005,P,03,P,,,991,32320000,,,,,,,,,202/06120,0,0,,0006120,,,
0006120,019,L,203,3258.15,0,103892.72,I,005,P,03,P,,,991,32320000,,,,,,,,,202/06120,0,0,,0006120,,,
0006120,002,G,35,28924.678,0,103892.72,K,005,P,03,P,,,991,32320000,,,,,,,,,202/06120,0,0,,0006120,,,
0006121,001,A,168,73298.2,0,76788.59,G,005,P,07,P,,,930,32120000,,,,,,,,,302/06121,0,0,,0006121,,,
0006121,019,L,237,3803.85,0,76788.59,I,005,P,07,P,,,930,32120000,,,,,,,,,302/06121,0,0,,0006121,,,
0006121,002,G,69,42146.465,0,76788.59,K,005,P,07,P,,,930,32120000,,,,,,,,,302/06121,0,0,,0006121,,,
0006124,001,A,48,17752.094,0,65091.01,G,005,P,02,P,,,910,32220000,,,,,,,,,302/06124,0,0,,0006124,,,
0006124,009,O,72,23798.836,0,65091.01,G,005,P,02,P,,,910,32220000,,,,,,,,,302/06124,0,0,,0006124,,,
0006124,017,O,0,0,8,65091.01,K,005,P,02,P,,,910,32220000,,,,,,,,,302/06124,0,0,,0006124,,,
0006124,018,O,0,0,40,65091.01,K,005,P,02,P,,,910,32220000,,,,,,,,,302/06124,0,0,,0006124,,,
0006127,001,A,156,85764.599,0,96760.06,G,005,P,02,P,,,930,32230000,,,,,,,,,303/06127,0,0,,0006127,,,
0006127,070,C,0,56381.869,0,96760.06,G,005,P,02,P,,,930,32230000,,,,,,,,,303/06127,0,0,,0006127,,,
0006127,019,L,180,2889,0,96760.06,I,005,P,02,P,,,930,32230000,,,,,,,,,303/06127,0,0,,0006127,,,
0006127,002,G,24,18472.375,0,96760.06,K,005,P,02,P,,,930,32230000,,,,,,,,,303/06127,0,0,,0006127,,,
0006127,017,O,0,0,8,96760.06,K,005,P,02,P,,,930,32230000,,,,,,,,,303/06127,0,0,,0006127,,,
0006127,018,O,0,0,4,96760.06,K,005,P,02,P,,,930,32230000,,,,,,,,,303/06127,0,0,,0006127,,,
0006128,001,A,159,68082.761,0,75362.05,G,005,P,02,U,,,910,32210000,,,,,,,,,301/00000,0,0,,0006128,,,
0006128,019,L,172,2760.6,0,75362.05,I,005,P,02,U,,,910,32210000,,,,,,,,,301/00000,0,0,,0006128,,,
0006128,002,G,13,7793.121,0,75362.05,K,005,P,02,U,,,910,32210000,,,,,,,,,301/00000,0,0,,0006128,,,
0006128,008,E,100,10000,0,75362.05,K,005,P,02,U,,,910,32210000,,,,,,,,,301/00000,0,0,,0006128,,,
0006128,017,O,8,0,0,75362.05,K,005,P,02,U,,,910,32210000,,,,,,,,,301/00000,0,0,,0006128,,,
0006128,018,O,1,0,0,75362.05,K,005,P,02,U,,,910,32210000,,,,,,,,,301/00000,0,0,,0006128,,,
0006129,001,A,168,62132.328,0,65091.01,G,005,P,01,R,,,991,42000000,,,,,,,,,405/00000,0,0,,0006129,,,
0006129,019,L,168,2696.4,0,65091.01,I,005,P,01,R,,,991,42000000,,,,,,,,,405/00000,0,0,,0006129,,,
